 Window ID,Chip ID,Hex Chip ID,Die X,Die Y,QR Code,File Name,Module ID,Version,Test Result,Error Code,Record Error Codes,Record ID,Sensor Cols,Sensor Rows,Start Time,End Time,Sensor Type,BoardId,Pixel Size,Board Maj,Board Min,Serial Number,Open Short,CP Names,CP Values,Sleep Current,Idle Current,Work Current,INT VSS,MISO VSS,RST VSS,MOSI VSS,SCK VSS,CS VSS,INT VDD,MISO VDD,CRC TF,ROI,Cali Light Value,Cali Light Lux,Ae Slope TF,Ae Slope Mid,Ae Slope Low,Ae Slope High,Exposure,Cali Exposure,Cali BrightNess,Shading TF,Shading Value,Shading_Max Value,Shading_Min Value,Shading_Balance Value,Center TF,Center_X Value,Center_Y Value,Center_X Offset,Center_Y Offset,Crop_X,Crop_Y,Crop_W,Crop_H,Bad Point TF,Bad Point Total,Bad Point Lines,Bad Point Clusters,Bad Point Cluster Size,Dim Bad Point Total,Dim Bad Point Lines,Dim Bad Point Clusters,Dim Bad Point Cluster Size,Bad Point Thin Total,Bad Point Thin XS,Bad Point Thin S,Bad Point Thin M,Bad Point Thin L,SNR TF,SNR Value,Auto Exposure TF,Auto Exposure Value,Auto Exposure Bright,MTF TF,MTF LT,MTF RT,MTF CENTER,MTF LB,MTF RB,MTF COM,MTF Balance Value,MTF Value,MTF Scale Value,Contrast,Sagittal1,Sagittal2,Sagittal3,Tangential1,Tangential2,Tangential3,Gradient MTF Value,Gradient MTF Level,MTF Center TF,MTF Center X,MTF Center Y,MTF Calibrate current,MTF Calibrate Peek,FOV TF,FOV,Rotation,Frequency Difference
 #2,SFK0012_11_74_22,53464b303031325f31315f37345f3232,74,22,T91809020C4001B340,20201218072707245_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 07:27:07:245,2020-12-18 07:27:10:620,2,115,-1,1,2,80070016_3139510f_35303233,,,,88.00000,1421.00000,11889.00000,-0.41590,-0.41564,-0.42345,-0.41716,-0.41640,-0.41514,1.11237,1.10734,True,,39663,270,,,,,5000,10125,0.80036,,,,,,,81,102,,,0,22,160,160,,,,,,,,,,,,,,,,,,,,True,0.55319,0.53662,0.80855,0.63737,0.51313,0.69778,0.12423,0.51313,0.27708,1809,0.84623,0.88076,0.90388,0.45594,0.57004,0.67324,,,,,,,,True,35.97506,-5.99327,0.12442
 #2,SFK0012_11_55_2,53464b303031325f31315f35355f32,55,2,T91809020C4001B6B0,20201218072851631_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 07:28:51:631,2020-12-18 07:28:54:584,2,115,-1,1,2,80070016_3139510f_35303233,,,,102.00000,1485.00000,11889.00000,-0.41036,-0.40809,-0.41640,-0.40960,-0.40910,-0.40859,1.10532,1.10180,True,,39665,270,,,,,5000,10500,0.80287,,,,,,,80,103,,,0,23,160,160,,,,,,,,,,,,,,,,,,,,True,0.57650,0.50788,0.78237,0.55223,0.38813,0.65926,0.18837,0.38813,0.25880,1782,0.80657,0.84215,0.87500,0.40796,0.51072,0.59827,,,,,,,,True,35.90727,-7.05078,0.13741
 #2,SFK0012_11_69_25,53464b303031325f31315f36395f3235,69,25,T91809020C4001B400,20201218072901123_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 07:29:01:123,2020-12-18 07:29:04:480,2,115,-1,1,2,80070016_3139510f_35303233,,,,88.00000,1480.00000,12249.00000,-0.41514,-0.41388,-0.42320,-0.41615,-0.41539,-0.41564,1.11111,1.10583,True,,39663,270,,,,,5000,10875,0.80632,,,,,,,79,102,,,0,22,160,160,,,,,,,,,,,,,,,,,,,,True,0.54706,0.50539,0.78071,0.55162,0.37856,0.65122,0.17306,0.37856,0.25395,1781,0.79518,0.83160,0.86326,0.40214,0.50558,0.59263,,,,,,,,True,35.93732,-6.75751,0.11280
 #2,SFK0012_11_10_23,53464b303031325f31315f31305f3233,10,23,T91809020C40018910,20201218072911856_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 07:29:11:856,2020-12-18 07:29:15:008,2,115,-1,1,2,80070016_3139510f_35303233,,,,107.00000,1460.00000,12130.00000,-0.41237,-0.41338,-0.42219,-0.41262,-0.41439,-0.41313,1.09525,1.09298,True,,39664,270,,,,,5000,9750,0.79227,,,,,,,80,102,,,0,22,160,160,,,,,,,,,,,,,,,,,,,,True,0.58605,0.55310,0.80629,0.58516,0.42651,0.68491,0.15955,0.42651,0.26676,1806,0.82430,0.86468,0.89184,0.42208,0.52807,0.61530,,,,,,,,True,35.95497,-6.23915,0.07267
 #2,SFK0012_12_107_10,53464b303031325f31325f3130375f3130,107,10,T91809020C4001B6D0,20201218072923762_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 07:29:23:762,2020-12-18 07:29:27:120,2,115,-1,1,2,80070016_3139510f_35303233,,,,98.00000,1397.00000,12002.00000,-0.41816,-0.41791,-0.42848,-0.41942,-0.41917,-0.42043,1.09601,1.09273,True,,39666,270,,,,,5000,9375,0.80279,,,,,,,81,101,,,0,21,160,160,,,,,,,,,,,,,,,,,,,,True,0.58595,0.53761,0.81513,0.64370,0.48973,0.70605,0.15397,0.48973,0.27689,1815,0.85618,0.89127,0.91939,0.44040,0.54970,0.64193,,,,,,,,True,36.02171,-6.11838,0.10885
 #2,SFK0012_11_16_21,53464b303031325f31315f31365f3231,16,21,T91809020C40018980,20201218072933830_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 07:29:33:830,2020-12-18 07:29:37:185,2,115,-1,1,2,80070016_3139510f_35303233,,,,98.00000,1436.00000,11855.00000,-0.41464,-0.41388,-0.42345,-0.41313,-0.41338,-0.41388,1.10708,1.10406,True,,39665,270,,,,,5000,10125,0.80602,,,,,,,80,102,,,0,22,160,160,,,,,,,,,,,,,,,,,,,,True,0.58582,0.57033,0.81106,0.59926,0.47045,0.69781,0.12881,0.47045,0.27444,1811,0.85301,0.88909,0.91199,0.44327,0.55273,0.65148,,,,,,,,True,35.98490,-6.01840,0.11664
 #2,SFK0012_11_24_5,53464b303031325f31315f32345f35,24,5,T91809020C4001B8B0,20201218072943680_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 07:29:43:680,2020-12-18 07:29:47:043,2,115,-1,1,2,80070016_3139510f_35303233,,,,117.00000,1485.00000,12352.00000,-0.41036,-0.40960,-0.41766,-0.41036,-0.40985,-0.41010,1.10381,1.10129,True,,39665,270,,,,,5000,10125,0.79036,,,,,,,81,102,,,0,22,160,160,,,,,,,,,,,,,,,,,,,,True,0.54994,0.50662,0.78246,0.57740,0.41471,0.65890,0.16269,0.41471,0.26182,1782,0.80936,0.84592,0.87494,0.41815,0.52619,0.61625,,,,,,,,True,35.96056,-6.86143,0.13301
 #2,SFK0012_11_86_20,53464b303031325f31315f38365f3230,86,20,T91809020C4001B680,20201218072954310_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 07:29:54:310,2020-12-18 07:29:57:708,2,115,-1,1,2,80070016_3139510f_35303233,,,,88.00000,1392.00000,11658.00000,-0.41388,-0.41564,-0.42446,-0.41514,-0.41514,-0.41564,1.11237,1.10859,True,,39667,270,,,,,5000,10125,0.79049,,,,,,,79,102,,,0,22,160,160,,,,,,,,,,,,,,,,,,,,True,0.53898,0.50402,0.77244,0.54284,0.40502,0.64470,0.13783,0.40502,0.25774,1772,0.80465,0.84102,0.86869,0.40789,0.51292,0.59759,,,,,,,,True,35.89297,-6.02456,0.10577
 #2,SFK0012_11_57_9,53464b303031325f31315f35375f39,57,9,T91809020C4001B5F0,20201218073007237_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 07:30:07:237,2020-12-18 07:30:10:408,2,115,-1,1,2,80070016_3139510f_35303233,,,,93.00000,1406.00000,11865.00000,-0.41665,-0.41413,-0.42446,-0.41388,-0.41413,-0.41539,1.11564,1.11162,True,,39666,270,,,,,5000,9750,0.79573,,,,,,,79,101,,,0,21,160,160,,,,,,,,,,,,,,,,,,,,True,0.58657,0.53081,0.80281,0.61093,0.44058,0.68685,0.17035,0.44058,0.27016,1803,0.83555,0.87333,0.90105,0.42707,0.53364,0.62438,,,,,,,,True,35.95001,-6.14830,0.11225
 #2,SFK0012_11_8_17,53464b303031325f31315f385f3137,8,17,T91809020C4001B670,20201218073016745_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 07:30:16:745,2020-12-18 07:30:20:344,2,115,-1,1,2,80070016_3139510f_35303233,,,,107.00000,1431.00000,11884.00000,-0.41539,-0.41363,-0.42420,-0.41539,-0.41590,-0.41665,1.10054,1.09575,True,,39667,270,,,,,5000,9937,0.79807,,,,,,,81,101,,,0,21,160,160,,,,,,,,,,,,,,,,,,,,True,0.55411,0.49011,0.77996,0.55779,0.39807,0.65020,0.15972,0.39807,0.25643,1778,0.79563,0.83430,0.86146,0.39831,0.50530,0.59385,,,,,,,,True,35.89176,-5.97157,0.10247
 #2,SFK0012_11_86_21,53464b303031325f31315f38365f3231,86,21,T91809020C4001B7E0,20201218073026946_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 07:30:26:946,2020-12-18 07:30:29:939,2,115,-1,1,2,80070016_3139510f_35303233,,,,88.00000,1421.00000,11486.00000,-0.41640,-0.41539,-0.42647,-0.41539,-0.41665,-0.41514,1.11111,1.10759,True,,39666,270,,,,,5000,10500,0.79233,,,,,,,81,102,,,0,22,160,160,,,,,,,,,,,,,,,,,,,,True,0.40482,0.46057,0.76032,0.50750,0.44604,0.61799,0.10268,0.40482,0.23923,1761,0.76234,0.80475,0.84027,0.36241,0.46558,0.55527,,,,,,,,True,37.27855,-7.82376,0.14139
 #2,SFK0012_11_82_28,53464b303031325f31315f38325f3238,82,28,T91809020C4001B750,20201218073038232_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 07:30:38:232,2020-12-18 07:30:41:614,2,115,-1,1,2,80070016_3139510f_35303233,,,,98.00000,1436.00000,12096.00000,-0.41539,-0.41615,-0.42572,-0.41665,-0.41464,-0.41363,1.10985,1.10557,True,,39663,270,,,,,5000,10125,0.80629,,,,,,,80,102,,,0,22,160,160,,,,,,,,,,,,,,,,,,,,True,0.60179,0.57830,0.80429,0.53118,0.37066,0.67150,0.23113,0.37066,0.25885,1804,0.81434,0.85265,0.87817,0.41254,0.51172,0.59552,,,,,,,,True,35.92748,-6.04694,0.10308
 #2,SFK0012_11_49_4,53464b303031325f31315f34395f34,49,4,T91809020C40018A40,20201218073048468_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 07:30:48:468,2020-12-18 07:30:51:551,2,115,-1,1,2,80070016_3139510f_35303233,,,,107.00000,1455.00000,11899.00000,-0.41162,-0.41187,-0.42093,-0.41187,-0.40985,-0.41086,1.11061,1.10557,True,,39667,270,,,,,5000,10500,0.80451,,,,,,,81,101,,,0,21,160,160,,,,,,,,,,,,,,,,,,,,True,0.48668,0.50495,0.76729,0.52477,0.42982,0.63900,0.09495,0.42982,0.25365,1767,0.80019,0.83870,0.86632,0.39256,0.49613,0.58602,,,,,,,,True,35.86664,-7.31041,0.13792
 #2,SFK0012_11_32_29,53464b303031325f31315f33325f3239,32,29,T91809020C4001B850,20201218073105510_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 07:31:05:510,2020-12-18 07:31:08:901,2,115,-1,1,2,80070016_3139510f_35303233,,,,102.00000,1441.00000,12116.00000,-0.41237,-0.41287,-0.42043,-0.41086,-0.41212,-0.41338,1.10381,1.09903,True,,39665,270,,,,,5000,10125,0.80170,,,,,,,80,100,,,0,20,160,160,,,,,,,,,,,,,,,,,,,,True,0.57885,0.55824,0.79125,0.55582,0.41789,0.67173,0.16096,0.41789,0.26677,1791,0.83062,0.86797,0.89323,0.41904,0.52472,0.61437,,,,,,,,True,36.01627,-6.78370,0.11921
 #2,SFK0012_11_79_22,53464b303031325f31315f37395f3232,79,22,T91809020C4001B770,20201218073117590_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 07:31:17:590,2020-12-18 07:31:20:965,2,115,-1,1,2,80070016_3139510f_35303233,,,,88.00000,1519.00000,12519.00000,-0.41665,-0.41640,-0.42395,-0.41539,-0.41514,-0.41539,1.11162,1.10708,True,,39666,270,,,,,5000,10875,0.79719,,,,,,,78,101,,,0,21,160,160,,,,,,,,,,,,,,,,,,,,True,0.58680,0.60674,0.80452,0.58469,0.47694,0.70021,0.12980,0.47694,0.28031,1805,0.87117,0.90537,0.92918,0.45925,0.56325,0.65098,,,,,,,,True,36.70321,-7.02673,0.58916
 #2,SFK0012_11_73_29,53464b303031325f31315f37335f3239,73,29,T91809020C4001B2E0,20201218075113254_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 07:51:13:254,2020-12-18 07:51:16:227,2,115,-1,1,2,80070016_3139510f_35303233,,,,93.00000,1436.00000,12229.00000,-0.41741,-0.41615,-0.42697,-0.41791,-0.41590,-0.41766,1.11061,1.10683,True,,39670,270,,,,,5000,10500,0.80610,,,,,,,81,102,,,0,22,160,160,,,,,,,,,,,,,,,,,,,,True,0.55025,0.47099,0.78235,0.55778,0.37311,0.64281,0.18467,0.37311,0.24952,1782,0.77490,0.81394,0.84343,0.37839,0.48362,0.57316,,,,,,,,True,35.86571,-5.81291,0.11555
 #2,SFK0012_12_55_30,53464b303031325f31325f35355f3330,55,30,T91809020C40001D60,20201218075128881_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 07:51:28:881,2020-12-18 07:51:32:441,2,115,-1,1,2,80070016_3139510f_35303233,,,,93.00000,1490.00000,12549.00000,-0.42295,-0.42068,-0.43050,-0.42169,-0.42093,-0.42043,1.11086,1.10633,True,,39671,270,,,,,5000,10687,0.80417,,,,,,,80,102,,,0,22,160,160,,,,,,,,,,,,,,,,,,,,True,0.58776,0.58656,0.79307,0.55640,0.42645,0.68325,0.16131,0.42645,0.27200,1793,0.84126,0.87794,0.90621,0.44245,0.54292,0.62740,,,,,,,,True,36.72968,-6.97116,0.61579
 #2,SFK0012_12_25_12,53464b303031325f31325f32355f3132,25,12,T91809020C4000D520,20201218075141501_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 07:51:41:501,2020-12-18 07:51:44:690,2,115,-1,1,2,80070016_3139510f_35303233,,,,98.00000,1377.00000,11619.00000,-0.42345,-0.42169,-0.43352,-0.42420,-0.42420,-0.42269,1.11136,1.10683,True,,39671,270,,,,,5000,9750,0.79284,,,,,,,81,103,,,0,23,160,160,,,,,,,,,,,,,,,,,,,,True,0.54835,0.50114,0.76582,0.54109,0.39136,0.63703,0.15700,0.39136,0.25880,1766,0.79457,0.82738,0.85130,0.41742,0.51965,0.60450,,,,,,,,True,35.89608,-5.94558,0.13486
 #2,SFK0012_11_57_15,53464b303031325f31315f35375f3135,57,15,T91809020C4000BE40,20201218075152159_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 07:51:52:159,2020-12-18 07:51:55:314,2,115,-1,1,2,80070016_3139510f_35303233,,,,83.00000,1406.00000,11751.00000,-0.41917,-0.42043,-0.43151,-0.42219,-0.41992,-0.42068,1.10834,1.10532,True,,39672,270,,,,,5000,9750,0.80462,,,,,,,81,101,,,0,21,160,160,,,,,,,,,,,,,,,,,,,,True,0.56398,0.49707,0.79682,0.61777,0.41964,0.67235,0.19813,0.41964,0.26336,1797,0.81195,0.85034,0.88103,0.41082,0.51832,0.60877,,,,,,,,True,35.99146,-6.84693,0.12680
