 Window ID,Chip ID,Hex Chip ID,Die X,Die Y,QR Code,File Name,Module ID,Version,Test Result,Error Code,Record Error Codes,Record ID,Sensor Cols,Sensor Rows,Start Time,End Time,Sensor Type,BoardId,Pixel Size,Board Maj,Board Min,Serial Number,Open Short,CP Names,CP Values,Sleep Current,Idle Current,Work Current,INT VSS,MISO VSS,RST VSS,MOSI VSS,SCK VSS,CS VSS,INT VDD,MISO VDD,CRC TF,ROI,Cali Light Value,Cali Light Lux,Ae Slope TF,Ae Slope Mid,Ae Slope Low,Ae Slope High,Exposure,Cali Exposure,Cali BrightNess,Shading TF,Shading Value,Shading_Max Value,Shading_Min Value,Shading_Balance Value,Center TF,Center_X Value,Center_Y Value,Center_X Offset,Center_Y Offset,Crop_X,Crop_Y,Crop_W,Crop_H,Bad Point TF,Bad Point Total,Bad Point Lines,Bad Point Clusters,Bad Point Cluster Size,Dim Bad Point Total,Dim Bad Point Lines,Dim Bad Point Clusters,Dim Bad Point Cluster Size,Bad Point Thin Total,Bad Point Thin XS,Bad Point Thin S,Bad Point Thin M,Bad Point Thin L,SNR TF,SNR Value,Auto Exposure TF,Auto Exposure Value,Auto Exposure Bright,MTF TF,MTF LT,MTF RT,MTF CENTER,MTF LB,MTF RB,MTF COM,MTF Balance Value,MTF Value,MTF Scale Value,Contrast,Sagittal1,Sagittal2,Sagittal3,Tangential1,Tangential2,Tangential3,Gradient MTF Value,Gradient MTF Level,MTF Center TF,MTF Center X,MTF Center Y,MTF Calibrate current,MTF Calibrate Peek,FOV TF,FOV,Rotation,Frequency Difference
 #2,SFK0012_11_99_14,53464b303031325f31315f39395f3134,99,14,T91809020C4001A780,20201218134848875_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 13:48:48:875,2020-12-18 13:48:52:706,2,115,-1,1,2,8007000f_3139510f_35303233,,,,78.00000,1431.00000,11904.00000,-0.35849,-0.36051,-0.36881,-0.35824,-0.35900,-0.35950,1.18362,1.17783,True,,39655,270,,,,,5000,8812,0.79772,,,,,,,81,102,,,0,22,160,160,,,,,,,,,,,,,,,,,,,,True,0.53090,0.49667,0.74830,0.50915,0.37749,0.62770,0.15341,0.37749,0.25581,1748,0.80279,0.83856,0.86869,0.40071,0.50226,0.59120,,,,,,,,True,36.66169,-6.68672,0.54759
 #2,SFK0012_12_88_13,53464b303031325f31325f38385f3133,88,13,T91809020C40021D90,20201218134857885_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 13:48:57:885,2020-12-18 13:49:00:749,2,115,-1,1,2,8007000f_3139510f_35303233,,,,88.00000,1431.00000,11594.00000,-0.36756,-0.36756,-0.37637,-0.36907,-0.36554,-0.36655,1.18388,1.17834,True,,39658,270,,,,,5000,9000,0.80191,,,,,,,80,101,,,0,21,160,160,,,,,,,,,,,,,,,,,,,,True,0.43434,0.46321,0.73573,0.47972,0.40809,0.59858,0.07163,0.40809,0.24267,1735,0.78064,0.81796,0.84301,0.37050,0.47166,0.56096,,,,,,,,True,37.34954,-7.22210,0.10326
 #2,SFK0012_12_85_23,53464b303031325f31325f38355f3233,85,23,T91809020C400211C0,20201218134905720_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 13:49:05:720,2020-12-18 13:49:09:368,2,115,-1,1,2,8007000f_3139510f_35303233,,,,83.00000,1475.00000,11978.00000,-0.36982,-0.36932,-0.37914,-0.37007,-0.36856,-0.37058,1.18236,1.17708,True,,39620,270,,,,,5000,9375,0.79795,,,,,,,80,103,,,0,23,160,160,,,,,,,,,,,,,,,,,,,,True,0.55868,0.48258,0.77277,0.58630,0.41772,0.65293,0.16858,0.41772,0.26467,1774,0.81421,0.84738,0.87340,0.43255,0.53148,0.61327,,,,,,,,True,36.03850,-5.99498,0.14733
 #2,SFK0012_11_101_22,53464b303031325f31315f3130315f3232,101,22,T91809020C40013180,20201218134913919_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 13:49:13:919,2020-12-18 13:49:17:758,2,115,-1,1,2,8007000f_3139510f_35303233,,,,78.00000,1465.00000,12066.00000,-0.36252,-0.36479,-0.37385,-0.36529,-0.36176,-0.36277,1.17859,1.17657,True,,39728,270,,,,,5000,9187,0.79843,,,,,,,81,102,,,0,22,160,160,,,,,,,,,,,,,,,,,,,,True,0.53595,0.52066,0.76517,0.48912,0.37234,0.63114,0.16361,0.37234,0.25067,1764,0.79496,0.82847,0.85820,0.40050,0.49936,0.58400,,,,,,,,True,36.64544,-6.83975,0.53905
 #2,SFK0012_11_91_14,53464b303031325f31315f39315f3134,91,14,T91809020C400133C0,20201218134922915_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 13:49:22:915,2020-12-18 13:49:26:742,2,115,-1,1,2,8007000f_3139510f_35303233,,,,83.00000,1411.00000,11860.00000,-0.36302,-0.36328,-0.37259,-0.36277,-0.36428,-0.36403,1.18690,1.18262,True,,39615,270,,,,,5000,8812,0.79996,,,,,,,81,103,,,0,23,160,160,,,,,,,,,,,,,,,,,,,,True,0.58676,0.54497,0.78727,0.56575,0.41273,0.66998,0.17402,0.41273,0.26804,1788,0.82629,0.86386,0.89142,0.43387,0.53698,0.62349,,,,,,,,True,36.71626,-6.52910,0.61520
 #2,SFK0012_11_53_2,53464b303031325f31315f35335f32,53,2,T91809020C4001A7E0,20201218134935131_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 13:49:35:131,2020-12-18 13:49:38:927,2,115,-1,1,2,8007000f_3139510f_35303233,,,,93.00000,1450.00000,12263.00000,-0.35623,-0.35446,-0.36554,-0.35572,-0.35547,-0.35648,1.17758,1.17305,True,,39616,270,,,,,5000,8812,0.80461,,,,,,,80,101,,,0,21,160,160,,,,,,,,,,,,,,,,,,,,True,0.49586,0.50231,0.75660,0.50218,0.41211,0.63108,0.09020,0.41211,0.25277,1757,0.80341,0.84079,0.87039,0.39450,0.49762,0.58780,,,,,,,,True,36.90734,-6.60527,0.16202
 #2,SFK0012_12_31_24,53464b303031325f31325f33315f3234,31,24,T91809020C40021090,20201218134944086_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 13:49:44:086,2020-12-18 13:49:47:938,2,115,-1,1,2,8007000f_3139510f_35303233,,,,83.00000,1450.00000,12504.00000,-0.36806,-0.36907,-0.37863,-0.36856,-0.36655,-0.36730,1.18085,1.17808,True,,39653,270,,,,,5000,9187,0.79490,,,,,,,80,100,,,0,20,160,160,,,,,,,,,,,,,,,,,,,,True,0.56202,0.54385,0.76832,0.50625,0.37246,0.64446,0.18956,0.37246,0.25830,1768,0.82645,0.86058,0.88390,0.40828,0.50851,0.59189,,,,,,,,True,36.62690,-5.91742,0.55199
 #2,SFK0012_12_91_22,53464b303031325f31325f39315f3232,91,22,T91809020C40021140,20201218134955893_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 13:49:55:893,2020-12-18 13:49:58:752,2,115,-1,1,2,8007000f_3139510f_35303233,,,,78.00000,1392.00000,11776.00000,-0.37083,-0.37007,-0.37914,-0.36932,-0.36982,-0.37007,1.18186,1.17934,True,,39615,270,,,,,5000,9000,0.80668,,,,,,,80,103,,,0,23,160,160,,,,,,,,,,,,,,,,,,,,True,0.50869,0.47234,0.75432,0.51641,0.38735,0.62173,0.12906,0.38735,0.24986,1754,0.78855,0.82364,0.85138,0.39567,0.49593,0.58094,,,,,,,,True,36.64911,-6.58149,0.12576
 #2,SFK0012_12_25_4,53464b303031325f31325f32355f34,25,4,T91809020C40021920,20201218135003552_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 13:50:03:552,2020-12-18 13:50:07:389,2,115,-1,1,2,8007000f_3139510f_35303233,,,,102.00000,1367.00000,11815.00000,-0.36302,-0.36252,-0.37133,-0.36302,-0.36353,-0.36428,1.16978,1.16399,True,,39655,270,,,,,5000,8061,0.79415,,,,,,,78,102,,,0,22,160,160,,,,,,,,,,,,,,,,,,,,True,0.54251,0.50258,0.75330,0.49054,0.34758,0.61937,0.19493,0.34758,0.24999,1754,0.80099,0.83259,0.85719,0.39392,0.49556,0.58100,,,,,,,,True,36.01962,-6.08449,0.12092
 #2,SFK0012_12_43_7,53464b303031325f31325f34335f37,43,7,T91809020C400218C0,20201218135012330_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 13:50:12:330,2020-12-18 13:50:16:127,2,115,-1,1,2,8007000f_3139510f_35303233,,,,93.00000,1411.00000,12007.00000,-0.36957,-0.37007,-0.37838,-0.36957,-0.37083,-0.37007,1.18614,1.18010,True,,39655,270,,,,,5000,8436,0.79606,,,,,,,79,102,,,0,22,160,160,,,,,,,,,,,,,,,,,,,,True,0.57248,0.52749,0.77583,0.56657,0.40100,0.66045,0.17148,0.40100,0.26649,1775,0.82573,0.86334,0.89071,0.43005,0.53301,0.62010,,,,,,,,True,36.65414,-5.99885,0.55842
 #2,SFK0012_12_13_15,53464b303031325f31325f31335f3135,13,15,T91809020C40021280,20201218135021223_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 13:50:21:223,2020-12-18 13:50:24:093,2,115,-1,1,2,8007000f_3139510f_35303233,,,,93.00000,1421.00000,12125.00000,-0.36604,-0.36554,-0.37536,-0.36781,-0.36781,-0.36655,1.17506,1.17229,True,,39650,270,,,,,5000,9000,0.80356,,,,,,,79,103,,,0,23,160,160,,,,,,,,,,,,,,,,,,,,True,0.55695,0.50844,0.75729,0.48429,0.33377,0.62168,0.22318,0.33377,0.24871,1757,0.79321,0.82480,0.85228,0.38929,0.48802,0.57137,,,,,,,,True,36.60980,-5.83966,0.13580
 #2,SFK0012_11_35_5,53464b303031325f31315f33355f35,35,5,T91809020C40001960,20201218135029246_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 13:50:29:246,2020-12-18 13:50:32:870,2,115,-1,1,2,8007000f_3139510f_35303233,,,,102.00000,1446.00000,11963.00000,-0.35925,-0.35874,-0.36806,-0.35900,-0.35799,-0.35824,1.18136,1.17683,True,,39617,270,,,,,5000,8624,0.79911,,,,,,,82,101,,,0,21,160,160,,,,,,,,,,,,,,,,,,,,True,0.55067,0.53108,0.78932,0.58596,0.45898,0.67544,0.12699,0.45898,0.26943,1789,0.84125,0.87948,0.90442,0.42385,0.52833,0.62025,,,,,,,,True,36.70754,-5.81239,0.59654
 #2,SFK0012_12_28_22,53464b303031325f31325f32385f3232,28,22,T91809020C40021230,20201218135038451_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 13:50:38:451,2020-12-18 13:50:41:313,2,115,-1,1,2,8007000f_3139510f_35303233,,,,83.00000,1431.00000,12121.00000,-0.37108,-0.36756,-0.38014,-0.36957,-0.37007,-0.36856,1.18186,1.17607,True,,39661,270,,,,,5000,9000,0.79352,,,,,,,81,102,,,0,22,160,160,,,,,,,,,,,,,,,,,,,,True,0.50571,0.49361,0.76255,0.56361,0.43964,0.63958,0.12397,0.43964,0.26262,1762,0.82301,0.85202,0.87351,0.44259,0.53964,0.61845,,,,,,,,True,36.01760,-5.98469,0.13164
