 Window ID,Chip ID,Hex Chip ID,Die X,Die Y,QR Code,File Name,Module ID,Version,Test Result,Error Code,Record Error Codes,Record ID,Sensor Cols,Sensor Rows,Start Time,End Time,Sensor Type,BoardId,Pixel Size,Board Maj,Board Min,Serial Number,Open Short,CP Names,CP Values,Sleep Current,Idle Current,Work Current,INT VSS,MISO VSS,RST VSS,MOSI VSS,SCK VSS,CS VSS,INT VDD,MISO VDD,CRC TF,ROI,Cali Light Value,Cali Light Lux,Ae Slope TF,Ae Slope Mid,Ae Slope Low,Ae Slope High,Exposure,Cali Exposure,Cali BrightNess,Shading TF,Shading Value,Shading_Max Value,Shading_Min Value,Shading_Balance Value,Center TF,Center_X Value,Center_Y Value,Center_X Offset,Center_Y Offset,Crop_X,Crop_Y,Crop_W,Crop_H,Bad Point TF,Bad Point Total,Bad Point Lines,Bad Point Clusters,Bad Point Cluster Size,Dim Bad Point Total,Dim Bad Point Lines,Dim Bad Point Clusters,Dim Bad Point Cluster Size,Bad Point Thin Total,Bad Point Thin XS,Bad Point Thin S,Bad Point Thin M,Bad Point Thin L,SNR TF,SNR Value,Auto Exposure TF,Auto Exposure Value,Auto Exposure Bright,MTF TF,MTF LT,MTF RT,MTF CENTER,MTF LB,MTF RB,MTF COM,MTF Balance Value,MTF Value,MTF Scale Value,Contrast,Sagittal1,Sagittal2,Sagittal3,Tangential1,Tangential2,Tangential3,Gradient MTF Value,Gradient MTF Level,MTF Center TF,MTF Center X,MTF Center Y,MTF Calibrate current,MTF Calibrate Peek,FOV TF,FOV,Rotation,Frequency Difference
 #2,SFK0012_11_93_17,53464b303031325f31315f39335f3137,93,17,T91809020C40009E50,20201217161144956_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,2047,1,2020-12-17 16:11:44:956,2020-12-17 16:11:46:363,2,2009593368,-1,1,2,80070016_3139510f_35303233,,,,83.00000,1426.00000,11904.00000,-0.41766,-0.41867,-0.42672,-0.41892,-0.41841,-0.41766,1.11690,1.11061,True,,,,,,,,5000,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 #2,SFK0012_11_72_33,53464b303031325f31315f37325f3333,72,33,T91809020C40010C40,20201217170439983_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,4390944,5242964,2020-12-17 17:04:39:983,2020-12-17 17:04:41:645,2,57409536,-1,1,2,80070016_3139510f_35303233,,,,98.00000,1450.00000,12185.00000,-0.41287,-0.41162,-0.42269,-0.41313,-0.41262,-0.41212,1.10054,1.09525,True,,,,,,,,5000,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 #2,SFK0012_12_76_27,53464b303031325f31325f37365f3237,76,27,T91809020C40011000,20201217170446633_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,4390944,5242964,2020-12-17 17:04:46:633,2020-12-17 17:04:48:033,2,6619218,-1,1,2,80070016_3139510f_35303233,,,,88.00000,1406.00000,12081.00000,-0.42194,-0.42118,-0.43327,-0.42269,-0.42219,-0.42295,1.11036,1.10658,True,,,,,,,,5000,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 #2,SFK0012_11_109_11,53464b303031325f31315f3130395f3131,109,11,T91809020C4001A540,20201217170452859_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,4390944,5242964,2020-12-17 17:04:52:859,2020-12-17 17:04:54:254,2,6619218,-1,1,2,80070016_3139510f_35303233,,,,93.00000,1490.00000,12903.00000,-0.41061,-0.41036,-0.42118,-0.41313,-0.41086,-0.41162,1.10029,1.09953,True,,,,,,,,5000,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 #2,SFK0012_11_100_14,53464b303031325f31315f3130305f3134,100,14,T91809020C4000CBD0,20201217170459142_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,4390944,5242964,2020-12-17 17:04:59:142,2020-12-17 17:05:00:534,2,6619218,-1,1,2,80070016_3139510f_35303233,,,,83.00000,1431.00000,11835.00000,-0.41287,-0.41363,-0.42370,-0.41388,-0.41287,-0.41313,1.11590,1.10985,True,,,,,,,,5000,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 #2,SFK0012_11_95_11,53464b303031325f31315f39355f3131,95,11,T91809020C40010C50,20201217170505324_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,4390944,5242964,2020-12-17 17:05:05:324,2020-12-17 17:05:06:719,2,6619218,-1,1,2,80070016_3139510f_35303233,,,,88.00000,1529.00000,12465.00000,-0.41464,-0.41640,-0.42370,-0.41464,-0.41464,-0.41615,1.11514,1.10985,True,,,,,,,,5000,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 #2,SFK0012_12_7_21,53464b303031325f31325f375f3231,7,21,T91809020C40010E60,20201217170511326_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,4390944,5242964,2020-12-17 17:05:11:326,2020-12-17 17:05:12:718,2,6619218,-1,1,2,80070016_3139510f_35303233,,,,98.00000,1455.00000,12121.00000,-0.41841,-0.42068,-0.42874,-0.42093,-0.41892,-0.41816,1.09701,1.09223,True,,,,,,,,5000,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 #2,SFK0012_11_96_17,53464b303031325f31315f39365f3137,96,17,T91809020C4000C900,20201217170553522_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,4390944,5242964,2020-12-17 17:05:53:522,2020-12-17 17:05:54:920,2,6619218,-1,1,2,80070016_3139510f_35303233,,,,88.00000,1509.00000,11904.00000,-0.41841,-0.41640,-0.42622,-0.41766,-0.41690,-0.41942,1.11313,1.10910,True,,,,,,,,5000,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 #2,SFK0012_12_46_13,53464b303031325f31325f34365f3133,46,13,T91809020C40010ED0,20201217170559328_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,4390944,5242964,2020-12-17 17:05:59:328,2020-12-17 17:06:00:721,2,6619218,-1,1,2,80070016_3139510f_35303233,,,,93.00000,1387.00000,11727.00000,-0.42345,-0.42395,-0.43402,-0.42395,-0.42370,-0.42244,1.11287,1.10708,True,,,,,,,,5000,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 #2,SFK0012_11_86_26,53464b303031325f31315f38365f3236,86,26,T91809020C40010F90,20201217170616228_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,4390944,5242964,2020-12-17 17:06:16:228,2020-12-17 17:06:17:624,2,6619218,-1,1,2,80070016_3139510f_35303233,,,,88.00000,1431.00000,11875.00000,-0.42244,-0.41917,-0.42949,-0.41992,-0.41992,-0.42018,1.11237,1.10935,True,,,,,,,,5000,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
