 Window ID,Chip ID,Hex Chip ID,Die X,Die Y,QR Code,File Name,Module ID,Version,Test Result,Error Code,Record Error Codes,Record ID,Sensor Cols,Sensor Rows,Start Time,End Time,Sensor Type,BoardId,Pixel Size,Board Maj,Board Min,Serial Number,Open Short,CP Names,CP Values,Sleep Current,Idle Current,Work Current,INT VSS,MISO VSS,RST VSS,MOSI VSS,SCK VSS,CS VSS,INT VDD,MISO VDD,CRC TF,ROI,Cali Light Value,Cali Light Lux,Ae Slope TF,Ae Slope Mid,Ae Slope Low,Ae Slope High,Exposure,Cali Exposure,Cali BrightNess,Shading TF,Shading Value,Shading_Max Value,Shading_Min Value,Shading_Balance Value,Center TF,Center_X Value,Center_Y Value,Center_X Offset,Center_Y Offset,Crop_X,Crop_Y,Crop_W,Crop_H,Bad Point TF,Bad Point Total,Bad Point Lines,Bad Point Clusters,Bad Point Cluster Size,Dim Bad Point Total,Dim Bad Point Lines,Dim Bad Point Clusters,Dim Bad Point Cluster Size,Bad Point Thin Total,Bad Point Thin XS,Bad Point Thin S,Bad Point Thin M,Bad Point Thin L,SNR TF,SNR Value,Auto Exposure TF,Auto Exposure Value,Auto Exposure Bright,MTF TF,MTF LT,MTF RT,MTF CENTER,MTF LB,MTF RB,MTF COM,MTF Balance Value,MTF Value,MTF Scale Value,Contrast,Sagittal1,Sagittal2,Sagittal3,Tangential1,Tangential2,Tangential3,Gradient MTF Value,Gradient MTF Level,MTF Center TF,MTF Center X,MTF Center Y,MTF Calibrate current,MTF Calibrate Peek,FOV TF,FOV,Rotation,Frequency Difference
 #2,SFK0012_11_18_18,53464b303031325f31315f31385f3138,18,18,T91809020C4001E430,20201218045610627_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 04:56:10:627,2020-12-18 04:56:14:257,2,115,-1,1,2,8007000f_3139510f_35303233,,,,93.00000,1387.00000,11727.00000,-0.36025,-0.36101,-0.37083,-0.36176,-0.36176,-0.36101,1.17909,1.17229,True,,39629,270,,,,,5000,8624,0.79104,,,,,,,81,103,,,0,23,160,160,,,,,,,,,,,,,,,,,,,,True,0.56450,0.52594,0.76096,0.49696,0.34430,0.63060,0.22020,0.34430,0.25385,1760,0.79662,0.83262,0.86046,0.41092,0.51078,0.59366,,,,,,,,True,36.65211,-5.65985,0.61032
 #2,SFK0012_11_8_21,53464b303031325f31315f385f3231,8,21,T91809020C4001E880,20201218045621731_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 04:56:21:731,2020-12-18 04:56:25:598,2,115,-1,1,2,8007000f_3139510f_35303233,,,,107.00000,1426.00000,11963.00000,-0.35824,-0.35648,-0.36655,-0.35799,-0.35547,-0.35824,1.16675,1.16197,True,,39627,270,,,,,5000,8812,0.80693,,,,,,,81,103,,,0,23,160,160,,,,,,,,,,,,,,,,,,,,True,0.57237,0.58281,0.77198,0.45743,0.37937,0.64696,0.20344,0.37937,0.25803,1772,0.83105,0.86251,0.88782,0.41998,0.51773,0.60024,,,,,,,,True,36.54827,-4.91136,0.15894
 #2,SFK0012_12_100_21,53464b303031325f31325f3130305f3231,100,21,T91809020C4001E5B0,20201218045631872_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 04:56:31:872,2020-12-18 04:56:35:507,2,115,-1,1,2,8007000f_3139510f_35303233,,,,88.00000,1401.00000,11727.00000,-0.36630,-0.36529,-0.37561,-0.36529,-0.36630,-0.36428,1.17708,1.17305,True,,39630,270,,,,,5000,8624,0.80188,,,,,,,80,103,,,0,23,160,160,,,,,,,,,,,,,,,,,,,,True,0.56262,0.55284,0.77146,0.48923,0.35852,0.64655,0.20410,0.35852,0.25448,1772,0.81645,0.85575,0.88449,0.39883,0.49911,0.58609,,,,,,,,True,36.69821,-5.96598,0.58310
 #2,SFK0012_11_50_2,53464b303031325f31315f35305f32,50,2,T91809020C4001E690,20201218045643655_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 04:56:43:655,2020-12-18 04:56:47:482,2,115,-1,1,2,8007000f_3139510f_35303233,,,,102.00000,1397.00000,11796.00000,-0.35119,-0.35346,-0.36025,-0.35245,-0.35320,-0.35295,1.17431,1.16927,True,,39626,270,,,,,5000,8436,0.80649,,,,,,,79,103,,,0,23,160,160,,,,,,,,,,,,,,,,,,,,True,0.55737,0.49892,0.76226,0.54309,0.38111,0.64083,0.17625,0.38111,0.25982,1762,0.80640,0.84134,0.87167,0.41386,0.51782,0.60513,,,,,,,,True,36.67142,-6.01752,0.57100
 #2,SFK0012_11_8_22,53464b303031325f31315f385f3232,8,22,T91809020C4001E820,20201218045653409_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 04:56:53:409,2020-12-18 04:56:57:027,2,115,-1,1,2,8007000f_3139510f_35303233,,,,107.00000,1431.00000,12150.00000,-0.35874,-0.35748,-0.36881,-0.35900,-0.35849,-0.36000,1.16550,1.16323,True,,39631,270,,,,,5000,8624,0.80171,,,,,,,80,103,,,0,23,160,160,,,,,,,,,,,,,,,,,,,,True,0.52611,0.52738,0.80624,0.64690,0.58172,0.70633,0.12079,0.52611,0.28306,1806,0.87538,0.90968,0.93865,0.47483,0.57881,0.66372,,,,,,,,True,36.77354,-5.93604,0.58561
 #2,SFK0012_11_18_19,53464b303031325f31315f31385f3139,18,19,T91809020C4001E6B0,20201218045704857_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 04:57:04:857,2020-12-18 04:57:08:695,2,115,-1,1,2,8007000f_3139510f_35303233,,,,88.00000,1392.00000,11466.00000,-0.36076,-0.36126,-0.36957,-0.36000,-0.36126,-0.36051,1.17758,1.17254,True,,39665,270,,,,,5000,8812,0.80717,,,,,,,81,102,,,0,22,160,160,,,,,,,,,,,,,,,,,,,,True,0.57437,0.57331,0.77039,0.48296,0.36788,0.64611,0.20649,0.36788,0.25942,1770,0.83207,0.86184,0.88285,0.41793,0.51683,0.60029,,,,,,,,True,36.66927,-5.59962,0.61734
 #2,SFK0012_11_24_10,53464b303031325f31315f32345f3130,24,10,T91809020C4001E6C0,20201218045750454_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 04:57:50:454,2020-12-18 04:57:54:090,2,115,-1,1,2,8007000f_3139510f_35303233,,,,102.00000,1431.00000,11446.00000,-0.36051,-0.35774,-0.37032,-0.35849,-0.35975,-0.35874,1.18136,1.17632,True,,39629,270,,,,,5000,8624,0.80678,,,,,,,81,99,,,0,19,160,160,,,,,,,,,,,,,,,,,,,,True,0.55199,0.56668,0.78366,0.58382,0.49104,0.68448,0.09278,0.49104,0.27991,1784,0.86941,0.90359,0.93042,0.44836,0.55440,0.64623,,,,,,,,True,36.79409,-6.66395,0.09357
 #2,SFK0012_12_107_17,53464b303031325f31325f3130375f3137,107,17,T91809020C4001E640,20201218045812061_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 04:58:12:061,2020-12-18 04:58:15:702,2,115,-1,1,2,8007000f_3139510f_35303233,,,,88.00000,1431.00000,12017.00000,-0.36328,-0.36126,-0.36932,-0.35975,-0.36227,-0.36202,1.17330,1.16978,True,,39629,270,,,,,5000,8624,0.79547,,,,,,,80,102,,,0,22,160,160,,,,,,,,,,,,,,,,,,,,True,0.56023,0.52925,0.77982,0.54216,0.39770,0.65761,0.16253,0.39770,0.26023,1780,0.81463,0.85132,0.88146,0.41309,0.51588,0.60363,,,,,,,,True,36.75026,-6.52700,0.61330
 #2,SFK0012_12_100_20,53464b303031325f31325f3130305f3230,100,20,T91809020C4001E550,20201218045823498_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 04:58:23:498,2020-12-18 04:58:27:313,2,115,-1,1,2,8007000f_3139510f_35303233,,,,88.00000,1421.00000,11929.00000,-0.36479,-0.36252,-0.37486,-0.36403,-0.36252,-0.36579,1.17582,1.17380,True,,39666,270,,,,,5000,8812,0.80321,,,,,,,81,101,,,0,21,160,160,,,,,,,,,,,,,,,,,,,,True,0.58306,0.56074,0.76657,0.51419,0.36826,0.64990,0.21480,0.36826,0.26433,1767,0.83360,0.86887,0.89312,0.41811,0.51800,0.60549,,,,,,,,True,36.68675,-5.74174,0.59755
 #2,SFK0012_11_43_3,53464b303031325f31315f34335f33,43,3,T91809020C4001E620,20201218045836363_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 04:58:36:363,2020-12-18 04:58:40:197,2,115,-1,1,2,8007000f_3139510f_35303233,,,,107.00000,1431.00000,11668.00000,-0.35421,-0.35396,-0.36277,-0.35522,-0.35346,-0.35471,1.17355,1.17154,True,,39631,270,,,,,5000,8436,0.80118,,,,,,,80,101,,,0,21,160,160,,,,,,,,,,,,,,,,,,,,True,0.55788,0.52171,0.76037,0.45126,0.31392,0.61518,0.24397,0.31392,0.24261,1760,0.77960,0.81388,0.83951,0.38124,0.47917,0.56042,,,,,,,,True,36.61456,-5.59676,0.60322
 #2,SFK0012_11_78_16,53464b303031325f31315f37385f3136,78,16,T91809020C4001E850,20201218045846908_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 04:58:46:908,2020-12-18 04:58:50:745,2,115,-1,1,2,8007000f_3139510f_35303233,,,,88.00000,1426.00000,11515.00000,-0.35698,-0.35900,-0.36781,-0.35950,-0.35849,-0.36025,1.17808,1.17531,True,,39628,270,,,,,5000,8812,0.79650,,,,,,,83,101,,,0,21,160,160,,,,,,,,,,,,,,,,,,,,True,0.54032,0.56540,0.77087,0.49264,0.41840,0.65161,0.14700,0.41840,0.26162,1771,0.83969,0.87011,0.89703,0.41469,0.51573,0.59998,,,,,,,,True,36.71128,-5.77260,0.58047
 #2,SFK0012_11_10_19,53464b303031325f31315f31305f3139,10,19,T91809020C4001E610,20201218045856618_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 04:58:56:618,2020-12-18 04:58:59:494,2,115,-1,1,2,8007000f_3139510f_35303233,,,,102.00000,1446.00000,12180.00000,-0.36000,-0.35774,-0.37007,-0.35849,-0.35950,-0.35849,1.17003,1.16675,True,,39627,270,,,,,5000,9000,0.79012,,,,,,,81,102,,,0,22,160,160,,,,,,,,,,,,,,,,,,,,True,0.55054,0.55236,0.76909,0.49847,0.39018,0.64633,0.16218,0.39018,0.25895,1769,0.82472,0.85831,0.88461,0.41293,0.51476,0.60055,,,,,,,,True,36.68689,-5.86602,0.58498
 #2,SFK0012_12_91_13,53464b303031325f31325f39315f3133,91,13,T91809020C4001AB80,20201218045907172_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 04:59:07:172,2020-12-18 04:59:11:019,2,115,-1,1,2,8007000f_3139510f_35303233,,,,93.00000,1411.00000,11530.00000,-0.36202,-0.36252,-0.37209,-0.36252,-0.36353,-0.36227,1.18085,1.17380,True,,39628,270,,,,,5000,8436,0.80592,,,,,,,82,103,,,0,23,160,160,,,,,,,,,,,,,,,,,,,,True,0.55699,0.56211,0.77985,0.49930,0.38780,0.65468,0.17431,0.38780,0.25725,1780,0.82291,0.85604,0.88679,0.40808,0.51041,0.59655,,,,,,,,True,36.72249,-6.73409,0.56366
 #2,SFK0012_12_22_13,53464b303031325f31325f32325f3133,22,13,T91809020C4001ABE0,20201218045917303_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 04:59:17:303,2020-12-18 04:59:21:157,2,115,-1,1,2,8007000f_3139510f_35303233,,,,98.00000,1372.00000,11599.00000,-0.36655,-0.36730,-0.37763,-0.36957,-0.36806,-0.36781,1.17531,1.17330,True,,39666,270,,,,,5000,8061,0.80800,,,,,,,81,100,,,0,20,160,160,,,,,,,,,,,,,,,,,,,,True,0.54524,0.50098,0.80229,0.61740,0.48814,0.68092,0.12927,0.48814,0.26820,1802,0.82449,0.85962,0.88608,0.43037,0.53439,0.62244,,,,,,,,True,36.70777,-5.91624,0.55946
 #2,SFK0012_12_8_17,53464b303031325f31325f385f3137,8,17,T91809020C4001AC30,20201218045930743_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 04:59:30:743,2020-12-18 04:59:34:191,2,115,-1,1,2,8007000f_3139510f_35303233,,,,102.00000,1431.00000,11948.00000,-0.36176,-0.36051,-0.37209,-0.36277,-0.36151,-0.36302,1.16600,1.16273,True,,39629,270,,,,,5000,8249,0.79407,,,,,,,80,103,,,0,23,160,160,,,,,,,,,,,,,,,,,,,,True,0.60764,0.60059,0.78742,0.49260,0.38774,0.66467,0.21990,0.38774,0.26524,1788,0.82812,0.86509,0.89054,0.44225,0.53369,0.61008,,,,,,,,True,36.66085,-5.77224,0.57519
 #2,SFK0012_11_25_4,53464b303031325f31315f32355f34,25,4,T91809020C4001E6A0,20201218045940173_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 04:59:40:173,2020-12-18 04:59:43:793,2,115,-1,1,2,8007000f_3139510f_35303233,,,,112.00000,1431.00000,12012.00000,-0.35295,-0.35295,-0.36302,-0.35446,-0.35446,-0.35446,1.16776,1.16424,True,,39630,270,,,,,5000,8624,0.79096,,,,,,,81,101,,,0,21,160,160,,,,,,,,,,,,,,,,,,,,True,0.59854,0.58405,0.77277,0.50877,0.34016,0.65070,0.25838,0.34016,0.26289,1774,0.82904,0.86278,0.88676,0.42667,0.51826,0.59707,,,,,,,,True,36.64214,-5.48435,0.15009
 #2,SFK0012_11_29_22,53464b303031325f31315f32395f3232,29,22,T91809020C400036D0,20201218050051046_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 05:00:51:046,2020-12-18 05:00:54:720,2,115,-1,1,2,8007000f_3139510f_35303233,,,,88.00000,1470.00000,11978.00000,-0.36025,-0.35925,-0.37058,-0.35950,-0.36252,-0.36025,1.18186,1.17582,True,,39633,270,,,,,5000,9375,0.79986,,,,,,,81,104,,,0,24,160,160,,,,,,,,,,,,,,,,,,,,True,0.57189,0.58316,0.75958,0.37897,0.29857,0.61233,0.28458,0.29857,0.24126,1760,0.77772,0.81288,0.84370,0.39797,0.49012,0.56628,,,,,,,,True,36.61782,-5.60832,0.60602
 #2,SFK0012_11_40_28,53464b303031325f31315f34305f3238,40,28,T91809020C40003470,20201218050059464_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 05:00:59:464,2020-12-18 05:01:03:354,2,115,-1,1,2,8007000f_3139510f_35303233,,,,98.00000,1426.00000,12347.00000,-0.35824,-0.35900,-0.36856,-0.36025,-0.35723,-0.35975,1.17834,1.17431,True,,39628,270,,,,,5000,9187,0.80087,,,,,,,81,102,,,0,22,160,160,,,,,,,,,,,,,,,,,,,,True,0.55738,0.55758,0.75269,0.45555,0.32922,0.62657,0.22835,0.32922,0.25239,1752,0.80067,0.83986,0.86942,0.40230,0.50163,0.58595,,,,,,,,True,36.72508,-6.52382,0.60312
 #2,SFK0012_11_71_10,53464b303031325f31315f37315f3130,71,10,T91809020C40005760,20201218050108813_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 05:01:08:813,2020-12-18 05:01:12:452,2,115,-1,1,2,8007000f_3139510f_35303233,,,,93.00000,1519.00000,12066.00000,-0.35572,-0.35673,-0.36630,-0.35673,-0.35874,-0.35723,1.18287,1.17808,True,,39670,270,,,,,5000,9375,0.79184,,,,,,,81,102,,,0,22,160,160,,,,,,,,,,,,,,,,,,,,True,0.54684,0.54535,0.76435,0.44488,0.33036,0.62549,0.21648,0.33036,0.24432,1765,0.79592,0.82957,0.85754,0.37597,0.47587,0.56406,,,,,,,,True,36.64311,-5.82194,0.58532
