 Window ID,Chip ID,Hex Chip ID,Die X,Die Y,QR Code,File Name,Module ID,Version,Test Result,Error Code,Record Error Codes,Record ID,Sensor Cols,Sensor Rows,Start Time,End Time,Sensor Type,BoardId,Pixel Size,Board Maj,Board Min,Serial Number,Open Short,CP Names,CP Values,Sleep Current,Idle Current,Work Current,INT VSS,MISO VSS,RST VSS,MOSI VSS,SCK VSS,CS VSS,INT VDD,MISO VDD,CRC TF,ROI,Cali Light Value,Cali Light Lux,Ae Slope TF,Ae Slope Mid,Ae Slope Low,Ae Slope High,Exposure,Cali Exposure,Cali BrightNess,Shading TF,Shading Value,Shading_Max Value,Shading_Min Value,Shading_Balance Value,Center TF,Center_X Value,Center_Y Value,Center_X Offset,Center_Y Offset,Crop_X,Crop_Y,Crop_W,Crop_H,Bad Point TF,Bad Point Total,Bad Point Lines,Bad Point Clusters,Bad Point Cluster Size,Dim Bad Point Total,Dim Bad Point Lines,Dim Bad Point Clusters,Dim Bad Point Cluster Size,Bad Point Thin Total,Bad Point Thin XS,Bad Point Thin S,Bad Point Thin M,Bad Point Thin L,SNR TF,SNR Value,Auto Exposure TF,Auto Exposure Value,Auto Exposure Bright,MTF TF,MTF LT,MTF RT,MTF CENTER,MTF LB,MTF RB,MTF COM,MTF Balance Value,MTF Value,MTF Scale Value,Contrast,Sagittal1,Sagittal2,Sagittal3,Tangential1,Tangential2,Tangential3,Gradient MTF Value,Gradient MTF Level,MTF Center TF,MTF Center X,MTF Center Y,MTF Calibrate current,MTF Calibrate Peek,FOV TF,FOV,Rotation,Frequency Difference
 #2,SFK0012_11_106_11,53464b303031325f31315f3130365f3131,106,11,T91809020C40002430,20201218062513445_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 06:25:13:445,2020-12-18 06:25:17:319,2,115,-1,1,2,8007000f_3139510f_35303233,,,,98.00000,1416.00000,11855.00000,-0.35169,-0.35144,-0.36227,-0.35346,-0.35396,-0.35094,1.17380,1.16827,True,,39631,270,,,,,5000,9187,0.79607,,,,,,,84,102,,,0,22,160,160,,,,,,,,,,,,,,,,,,,,True,0.58607,0.59988,0.74467,0.47205,0.34344,0.63031,0.25644,0.34344,0.26877,1745,0.82433,0.86312,0.89768,0.44697,0.54496,0.62801,,,,,,,,True,36.64648,-5.51784,0.60401
 #2,SFK0012_11_106_12,53464b303031325f31315f3130365f3132,106,12,T91809020C40002320,20201218062521465_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 06:25:21:465,2020-12-18 06:25:24:348,2,115,-1,1,2,8007000f_3139510f_35303233,,,,93.00000,1441.00000,12239.00000,-0.35346,-0.35094,-0.36126,-0.35295,-0.35295,-0.35270,1.17506,1.17028,True,,39631,270,,,,,5000,9000,0.80079,,,,,,,81,100,,,0,20,160,160,,,,,,,,,,,,,,,,,,,,True,0.57512,0.55726,0.79095,0.63587,0.49652,0.69905,0.13935,0.49652,0.28633,1791,0.87698,0.91186,0.93614,0.46139,0.56769,0.65861,,,,,,,,True,36.73242,-6.90711,0.07570
 #2,SFK0012_12_91_25,53464b303031325f31325f39315f3235,91,25,T91809020C40017910,20201218062530040_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 06:25:30:040,2020-12-18 06:25:33:500,2,115,-1,1,2,8007000f_3139510f_35303233,,,,88.00000,1387.00000,11466.00000,-0.36655,-0.36554,-0.37486,-0.36479,-0.36529,-0.36504,1.17657,1.17305,True,,39629,270,,,,,5000,8249,0.80788,,,,,,,79,102,,,0,22,160,160,,,,,,,,,,,,,,,,,,,,True,0.59000,0.59184,0.78221,0.60307,0.51446,0.69816,0.08860,0.51446,0.29396,1780,0.90611,0.93882,0.96474,0.48681,0.58541,0.66928,,,,,,,,True,36.78336,-6.49527,0.60991
 #2,SFK0012_12_52_11,53464b303031325f31325f35325f3131,52,11,T91809020C400026D0,20201218062537196_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 06:25:37:196,2020-12-18 06:25:41:037,2,115,-1,1,2,8007000f_3139510f_35303233,,,,93.00000,1401.00000,11668.00000,-0.36353,-0.36403,-0.37486,-0.36655,-0.36428,-0.36328,1.18060,1.17607,True,,39630,270,,,,,5000,8436,0.79905,,,,,,,81,102,,,0,22,160,160,,,,,,,,,,,,,,,,,,,,True,0.55845,0.56135,0.75463,0.47849,0.36775,0.63723,0.19360,0.36775,0.26053,1755,0.82160,0.85653,0.88333,0.42554,0.52497,0.60527,,,,,,,,True,36.66386,-6.78932,0.55344
 #2,SFK0012_12_51_10,53464b303031325f31325f35315f3130,51,10,T91809020C40002110,20201218062547330_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 06:25:47:330,2020-12-18 06:25:51:193,2,115,-1,1,2,8007000f_3139510f_35303233,,,,102.00000,1377.00000,11205.00000,-0.36101,-0.36227,-0.37209,-0.36202,-0.36579,-0.36227,1.18186,1.17834,True,,39628,270,,,,,5000,8061,0.80582,,,,,,,81,102,,,0,22,160,160,,,,,,,,,,,,,,,,,,,,True,0.56226,0.52554,0.80643,0.63361,0.49920,0.69368,0.13441,0.49920,0.27536,1806,0.84409,0.88043,0.90906,0.44590,0.55172,0.63632,,,,,,,,True,36.71381,-7.04372,0.05705
 #2,SFK0012_12_8_25,53464b303031325f31325f385f3235,8,25,T91809020C40002200,20201218062559482_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 06:25:59:482,2020-12-18 06:26:03:107,2,115,-1,1,2,8007000f_3139510f_35303233,,,,112.00000,1436.00000,12829.00000,-0.35849,-0.35723,-0.36907,-0.35698,-0.35774,-0.35925,1.15442,1.15039,True,,39636,270,,,,,5000,8624,0.80927,,,,,,,80,103,,,0,23,160,160,,,,,,,,,,,,,,,,,,,,True,0.58248,0.58094,0.78484,0.54814,0.40450,0.67000,0.17798,0.40450,0.26962,1784,0.83702,0.87061,0.89854,0.43650,0.53792,0.62311,,,,,,,,True,36.66691,-7.22808,0.61570
 #2,SFK0012_12_57_3,53464b303031325f31325f35375f33,57,3,T91809020C400020F0,20201218062623757_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 06:26:23:757,2020-12-18 06:26:27:629,2,115,-1,1,2,8007000f_3139510f_35303233,,,,107.00000,1406.00000,11801.00000,-0.35774,-0.35723,-0.36856,-0.35849,-0.35774,-0.35748,1.17632,1.17129,True,,39632,270,,,,,5000,8436,0.80404,,,,,,,81,102,,,0,22,160,160,,,,,,,,,,,,,,,,,,,,True,0.50381,0.54621,0.76670,0.44371,0.39536,0.62949,0.15085,0.39536,0.24639,1767,0.80213,0.83816,0.86520,0.37696,0.47870,0.56814,,,,,,,,True,37.06210,-6.66517,0.14806
 #2,SFK0012_12_93_12,53464b303031325f31325f39335f3132,93,12,T91809020C40018900,20201218062632022_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 06:26:32:022,2020-12-18 06:26:35:820,2,115,-1,1,2,8007000f_3139510f_35303233,,,,93.00000,1465.00000,12042.00000,-0.36479,-0.36353,-0.37234,-0.36403,-0.36403,-0.36353,1.17985,1.17582,True,,39633,270,,,,,5000,8812,0.79756,,,,,,,81,101,,,0,21,160,160,,,,,,,,,,,,,,,,,,,,True,0.51664,0.52213,0.81923,0.66014,0.59250,0.71141,0.14350,0.51664,0.27970,1819,0.87317,0.90372,0.93114,0.46988,0.56983,0.64928,,,,,,,,True,36.71418,-6.90916,0.55225
 #2,SFK0012_12_16_15,53464b303031325f31325f31365f3135,16,15,T91809020C40018D40,20201218062642116_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 06:26:42:116,2020-12-18 06:26:45:940,2,115,-1,1,2,8007000f_3139510f_35303233,,,,98.00000,1431.00000,12588.00000,-0.36277,-0.36353,-0.37284,-0.36227,-0.36453,-0.36353,1.17506,1.16927,True,,39628,270,,,,,5000,8812,0.80002,,,,,,,82,100,,,0,20,160,160,,,,,,,,,,,,,,,,,,,,True,0.46351,0.45161,0.73429,0.48395,0.37964,0.59767,0.10431,0.37964,0.24224,1735,0.76837,0.80322,0.82991,0.37116,0.47220,0.55931,,,,,,,,True,36.73510,-6.80800,0.61961
 #2,SFK0012_12_30_32,53464b303031325f31325f33305f3332,30,32,T91809020C400176D0,20201218062651996_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 06:26:51:996,2020-12-18 06:26:55:817,2,115,-1,1,2,8007000f_3139510f_35303233,,,,107.00000,1401.00000,12130.00000,-0.35748,-0.35648,-0.36554,-0.35849,-0.35748,-0.35925,1.16247,1.15719,True,,39632,270,,,,,5000,8061,0.79708,,,,,,,83,101,,,0,21,160,160,,,,,,,,,,,,,,,,,,,,True,0.49944,0.52943,0.79712,0.57550,0.47987,0.64889,0.09562,0.47987,0.26147,1797,0.81840,0.84414,0.85278,0.41485,0.52165,0.61304,,,,,,,,True,36.62210,-5.73270,0.57574
 #2,SFK0012_12_15_9,53464b303031325f31325f31355f39,15,9,T91809020C400029B0,20201218062703680_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 06:27:03:680,2020-12-18 06:27:07:535,2,115,-1,1,2,8007000f_3139510f_35303233,,,,117.00000,1411.00000,12027.00000,-0.36051,-0.36126,-0.37007,-0.36051,-0.35975,-0.36277,1.16776,1.16575,True,,39626,270,,,,,5000,8061,0.80028,,,,,,,81,102,,,0,22,160,160,,,,,,,,,,,,,,,,,,,,True,0.51229,0.49450,0.76995,0.57076,0.45173,0.65313,0.11903,0.45173,0.26356,1770,0.82355,0.85713,0.88511,0.41784,0.52051,0.60950,,,,,,,,True,36.64822,-6.66725,0.55529
 #2,SFK0012_12_94_19,53464b303031325f31325f39345f3139,94,19,T91809020C400028F0,20201218062714983_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 06:27:14:983,2020-12-18 06:27:18:836,2,115,-1,1,2,8007000f_3139510f_35303233,,,,88.00000,1397.00000,11786.00000,-0.36378,-0.36328,-0.37435,-0.36479,-0.36403,-0.36378,1.17934,1.17506,True,,39628,270,,,,,5000,8436,0.79750,,,,,,,81,101,,,0,21,160,160,,,,,,,,,,,,,,,,,,,,True,0.48110,0.46199,0.77546,0.58602,0.46086,0.64885,0.12515,0.46086,0.25662,1776,0.80136,0.83589,0.86533,0.40180,0.50593,0.59521,,,,,,,,True,36.65617,-7.05723,0.57959
 #2,SFK0012_12_75_23,53464b303031325f31325f37355f3233,75,23,T91809020C40002950,20201218062725451_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 06:27:25:451,2020-12-18 06:27:29:097,2,115,-1,1,2,8007000f_3139510f_35303233,,,,88.00000,1372.00000,11993.00000,-0.36504,-0.36403,-0.37435,-0.36453,-0.36504,-0.36428,1.17657,1.17254,True,,39632,270,,,,,5000,8624,0.80583,,,,,,,80,102,,,0,22,160,160,,,,,,,,,,,,,,,,,,,,True,0.56191,0.54727,0.77305,0.51062,0.39310,0.65043,0.16882,0.39310,0.26038,1773,0.81422,0.84921,0.87839,0.41977,0.52197,0.60910,,,,,,,,True,36.66518,-6.73685,0.54869
 #2,SFK0012_12_16_29,53464b303031325f31325f31365f3239,16,29,T91809020C4000D1D0,20201218062737159_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 06:27:37:159,2020-12-18 06:27:40:966,2,115,-1,1,2,8007000f_3139510f_35303233,,,,107.00000,1436.00000,12278.00000,-0.35698,-0.35824,-0.36781,-0.35824,-0.35723,-0.35849,1.15542,1.15391,True,,39666,270,,,,,5000,8812,0.80031,,,,,,,80,102,,,0,22,160,160,,,,,,,,,,,,,,,,,,,,True,0.51079,0.47547,0.73431,0.44726,0.31784,0.58886,0.19295,0.31784,0.23851,1733,0.75242,0.78665,0.81514,0.37148,0.47041,0.55427,,,,,,,,True,35.95447,-5.91054,0.11849
 #2,SFK0012_12_57_22,53464b303031325f31325f35375f3232,57,22,T91809020C40018CE0,20201218062746485_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 06:27:46:485,2020-12-18 06:27:50:280,2,115,-1,1,2,8007000f_3139510f_35303233,,,,88.00000,1401.00000,11796.00000,-0.36756,-0.36504,-0.37586,-0.36655,-0.36479,-0.36630,1.17154,1.16927,True,,39632,270,,,,,5000,8812,0.80147,,,,,,,81,103,,,0,23,160,160,,,,,,,,,,,,,,,,,,,,True,0.55832,0.53542,0.75344,0.45189,0.33924,0.62068,0.21908,0.33924,0.25017,1753,0.78847,0.82426,0.85328,0.40796,0.50466,0.58605,,,,,,,,True,35.99675,-5.97110,0.11078
 #2,SFK0012_12_94_28,53464b303031325f31325f39345f3238,94,28,T91809020C40002900,20201218062757199_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 06:27:57:199,2020-12-18 06:28:00:646,2,115,-1,1,2,8007000f_3139510f_35303233,,,,93.00000,1362.00000,11427.00000,-0.36328,-0.36202,-0.37083,-0.36252,-0.36252,-0.36277,1.16927,1.16298,True,,39630,270,,,,,5000,8249,0.79648,,,,,,,81,102,,,0,22,160,160,,,,,,,,,,,,,,,,,,,,True,0.47764,0.51082,0.75953,0.47918,0.40706,0.62726,0.10376,0.40706,0.24682,1759,0.79722,0.83359,0.86141,0.37483,0.47874,0.56803,,,,,,,,True,36.70590,-6.66960,0.56850
 #2,SFK0012_12_22_22,53464b303031325f31325f32325f3232,22,22,T91809020C40018E10,20201218062817035_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 06:28:17:035,2020-12-18 06:28:20:500,2,115,-1,1,2,8007000f_3139510f_35303233,,,,93.00000,1382.00000,11466.00000,-0.36252,-0.36378,-0.37133,-0.36302,-0.36302,-0.36378,1.17305,1.17154,True,,39626,270,,,,,5000,8249,0.80109,,,,,,,80,102,,,0,22,160,160,,,,,,,,,,,,,,,,,,,,True,0.47754,0.47505,0.76643,0.52165,0.40238,0.62989,0.11927,0.40238,0.24485,1766,0.78962,0.82358,0.85294,0.37359,0.47697,0.56460,,,,,,,,True,36.00799,-6.17411,0.11232
 #2,SFK0012_12_63_28,53464b303031325f31325f36335f3238,63,28,T91809020C40018DB0,20201218062834020_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 06:28:34:020,2020-12-18 06:28:36:894,2,115,-1,1,2,8007000f_3139510f_35303233,,,,93.00000,1446.00000,12194.00000,-0.36277,-0.36252,-0.37259,-0.36328,-0.36353,-0.36328,1.17632,1.17204,True,,39632,270,,,,,5000,9000,0.80406,,,,,,,79,101,,,0,21,160,160,,,,,,,,,,,,,,,,,,,,True,0.53184,0.52512,0.78119,0.52493,0.39505,0.64837,0.13679,0.39505,0.25307,1781,0.80122,0.83618,0.86500,0.39837,0.50088,0.58790,,,,,,,,True,36.65284,-6.97871,0.57192
 #2,SFK0012_12_90_21,53464b303031325f31325f39305f3231,90,21,T91809020C40018C30,20201218062842659_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 06:28:42:659,2020-12-18 06:28:46:114,2,115,-1,1,2,8007000f_3139510f_35303233,,,,88.00000,1416.00000,11584.00000,-0.36730,-0.36781,-0.37612,-0.36630,-0.36680,-0.36705,1.17884,1.17607,True,,39628,270,,,,,5000,8249,0.79483,,,,,,,81,102,,,0,22,160,160,,,,,,,,,,,,,,,,,,,,True,0.54366,0.54965,0.80811,0.59397,0.48136,0.69147,0.11262,0.48136,0.26836,1808,0.84993,0.88229,0.90767,0.43207,0.53698,0.62487,,,,,,,,True,36.72364,-6.83604,0.55103
