 Window ID,Chip ID,Hex Chip ID,Die X,Die Y,QR Code,File Name,Module ID,Version,Test Result,Error Code,Record Error Codes,Record ID,Sensor Cols,Sensor Rows,Start Time,End Time,Sensor Type,BoardId,Pixel Size,Board Maj,Board Min,Serial Number,Open Short,CP Names,CP Values,Sleep Current,Idle Current,Work Current,INT VSS,MISO VSS,RST VSS,MOSI VSS,SCK VSS,CS VSS,INT VDD,MISO VDD,CRC TF,ROI,Cali Light Value,Cali Light Lux,Ae Slope TF,Ae Slope Mid,Ae Slope Low,Ae Slope High,Exposure,Cali Exposure,Cali BrightNess,Shading TF,Shading Value,Shading_Max Value,Shading_Min Value,Shading_Balance Value,Center TF,Center_X Value,Center_Y Value,Center_X Offset,Center_Y Offset,Crop_X,Crop_Y,Crop_W,Crop_H,Bad Point TF,Bad Point Total,Bad Point Lines,Bad Point Clusters,Bad Point Cluster Size,Dim Bad Point Total,Dim Bad Point Lines,Dim Bad Point Clusters,Dim Bad Point Cluster Size,Bad Point Thin Total,Bad Point Thin XS,Bad Point Thin S,Bad Point Thin M,Bad Point Thin L,SNR TF,SNR Value,Auto Exposure TF,Auto Exposure Value,Auto Exposure Bright,MTF TF,MTF LT,MTF RT,MTF CENTER,MTF LB,MTF RB,MTF COM,MTF Balance Value,MTF Value,MTF Scale Value,Contrast,Sagittal1,Sagittal2,Sagittal3,Tangential1,Tangential2,Tangential3,Gradient MTF Value,Gradient MTF Level,MTF Center TF,MTF Center X,MTF Center Y,MTF Calibrate current,MTF Calibrate Peek,FOV TF,FOV,Rotation,Frequency Difference
 #2,SFK0012_11_91_15,53464b303031325f31315f39315f3135,91,15,,20201217154258506_#2,JV0302,develop: 2020-12-11 11:03:14 +08000376c771284ebdbc7452207808f50a1392a7bbd5,FAIL,182,182,-1,3014409,3276884,2020-12-17 15:42:58:506,2020-12-17 15:43:02:506,2,115,-1,1,2,80070016_3139510f_35303233,,,,83,1416,11407,-0.41867,-0.41741,-0.42748,-0.41816,-0.4164,-0.41741,1.11715,1.11187,TRUE,,39679,270,,,,,5000,10125,0.79867,,,,,,,80,102,,,0,22,160,160,,,,,,,,,,,,,,,,,,,,TRUE,0.51631,0.49037,0.79829,0.62812,0.49735,0.67792,0.13775,0.49037,0.26709,1798,0.82649,0.86433,0.88901,0.42976,0.53246,0.62049,,,,,,,,FALSE,35.93048,-6.9369,0.15043
 #2,SFK0012_11_91_15,53464b303031325f31315f39315f3135,91,15,,20201217154359176_#2,JV0302,develop: 2020-12-11 11:03:14 +08000376c771284ebdbc7452207808f50a1392a7bbd5,FAIL,182,182,-1,3014409,3276884,2020-12-17 15:43:59:176,2020-12-17 15:44:02:926,2,115,-1,1,2,80070016_3139510f_35303233,,,,88,1421,11417,-0.41564,-0.41564,-0.42546,-0.4159,-0.41464,-0.41615,1.11237,1.11061,TRUE,,39573,270,,,,,5000,10312,0.7987,,,,,,,80,102,,,0,22,160,160,,,,,,,,,,,,,,,,,,,,TRUE,0.52968,0.49672,0.80388,0.62972,0.50155,0.68469,0.133,0.49672,0.26841,1804,0.82889,0.86387,0.8879,0.4365,0.54113,0.62695,,,,,,,,FALSE,35.87073,-6.18464,0.11229
 #2,SFK0012_11_91_15,53464b303031325f31315f39315f3135,91,15,,20201217154529187_#2,JV0302,develop: 2020-12-11 11:03:14 +08000376c771284ebdbc7452207808f50a1392a7bbd5,FAIL,117,117,-1,3014409,3276884,2020-12-17 15:45:29:187,2020-12-17 15:45:32:518,2,115,-1,1,2,80070016_3139510f_35303233,,,,83,1416,11412,-0.41766,-0.41665,-0.42572,-0.41791,-0.41564,-0.41917,1.1164,1.11061,TRUE,,39595,270,,,,,5000,9750,0.79377,,,,,,,80,102,,,0,22,160,160,,,,,,,,,,,,,,,,,,,,TRUE,0.50025,0.46958,0.80189,0.61374,0.4767,0.6705,0.14416,0.46958,0.25693,1802,0.80723,0.84358,0.87139,0.39894,0.50494,0.59475,,,,,,,,TRUE,36.70457,-6.95698,0.61993
 #2,SFK0012_11_91_15,53464b303031325f31315f39315f3135,91,15,,20201217154554742_#2,JV0302,develop: 2020-12-11 11:03:14 +08000376c771284ebdbc7452207808f50a1392a7bbd5,FAIL,117,117,-1,3014409,3276884,2020-12-17 15:45:54:742,2020-12-17 15:45:58:086,2,115,-1,1,2,80070016_3139510f_35303233,,,,83,1416,11412,-0.41665,-0.4169,-0.42546,-0.41665,-0.4169,-0.4169,1.1159,1.11011,TRUE,,39596,270,,,,,5000,9750,0.79343,,,,,,,80,102,,,0,22,160,160,,,,,,,,,,,,,,,,,,,,TRUE,0.49668,0.46706,0.7992,0.61158,0.47376,0.66829,0.14453,0.46706,0.25639,1800,0.80635,0.84303,0.87114,0.39633,0.50146,0.59048,,,,,,,,TRUE,36.68552,-7.07298,0.62334
 #2,SFK0012_12_44_12,53464b303031325f31325f34345f3132,44,12,,20201217154744540_#2,JV0302,develop: 2020-12-11 11:03:14 +08000376c771284ebdbc7452207808f50a1392a7bbd5,FAIL,182,182,-1,3014409,3276884,2020-12-17 15:47:44:540,2020-12-17 15:47:47:683,2,115,-1,1,2,80070016_3139510f_35303233,,,,93,1401,12086,-0.42169,-0.42219,-0.43251,-0.42219,-0.42244,-0.42295,1.11363,1.10859,TRUE,,39674,270,,,,,5000,9750,0.79081,,,,,,,81,102,,,0,22,160,160,,,,,,,,,,,,,,,,,,,,TRUE,0.57921,0.55816,0.78469,0.47979,0.3372,0.64497,0.24201,0.3372,0.24906,1784,0.78599,0.82405,0.85217,0.39209,0.49155,0.57617,,,,,,,,FALSE,35.8245,-5.74559,0.13832
 #2,SFK0012_12_44_12,53464b303031325f31325f34345f3132,44,12,,20201217154815528_#2,JV0302,develop: 2020-12-11 11:03:14 +08000376c771284ebdbc7452207808f50a1392a7bbd5,FAIL,117,117,-1,3014409,3276884,2020-12-17 15:48:15:528,2020-12-17 15:48:18:885,2,115,-1,1,2,80070016_3139510f_35303233,,,,93,1406,12081,-0.41917,-0.41967,-0.43,-0.42169,-0.42068,-0.42068,1.11187,1.10683,TRUE,,39674,270,,,,,5000,9375,0.79579,,,,,,,81,102,,,0,22,160,160,,,,,,,,,,,,,,,,,,,,TRUE,0.56226,0.54317,0.7804,0.46039,0.31134,0.6344,0.25092,0.31134,0.24054,1780,0.76937,0.80808,0.83977,0.36424,0.46557,0.5523,,,,,,,,TRUE,36.72905,-6.70179,0.61332
