 Window ID,Chip ID,Hex Chip ID,Die X,Die Y,QR Code,File Name,Module ID,Version,Test Result,Error Code,Record Error Codes,Record ID,Sensor Cols,Sensor Rows,Start Time,End Time,Sensor Type,BoardId,Pixel Size,Board Maj,Board Min,Serial Number,Open Short,CP Names,CP Values,Sleep Current,Idle Current,Work Current,INT VSS,MISO VSS,RST VSS,MOSI VSS,SCK VSS,CS VSS,INT VDD,MISO VDD,CRC TF,ROI,Cali Light Value,Cali Light Lux,Ae Slope TF,Ae Slope Mid,Ae Slope Low,Ae Slope High,Exposure,Cali Exposure,Cali BrightNess,Shading TF,Shading Value,Shading_Max Value,Shading_Min Value,Shading_Balance Value,Center TF,Center_X Value,Center_Y Value,Center_X Offset,Center_Y Offset,Crop_X,Crop_Y,Crop_W,Crop_H,Bad Point TF,Bad Point Total,Bad Point Lines,Bad Point Clusters,Bad Point Cluster Size,Dim Bad Point Total,Dim Bad Point Lines,Dim Bad Point Clusters,Dim Bad Point Cluster Size,Bad Point Thin Total,Bad Point Thin XS,Bad Point Thin S,Bad Point Thin M,Bad Point Thin L,SNR TF,SNR Value,Auto Exposure TF,Auto Exposure Value,Auto Exposure Bright,MTF TF,MTF LT,MTF RT,MTF CENTER,MTF LB,MTF RB,MTF COM,MTF Balance Value,MTF Value,MTF Scale Value,Contrast,Sagittal1,Sagittal2,Sagittal3,Tangential1,Tangential2,Tangential3,Gradient MTF Value,Gradient MTF Level,MTF Center TF,MTF Center X,MTF Center Y,MTF Calibrate current,MTF Calibrate Peek,FOV TF,FOV,Rotation,Frequency Difference
 #2,SFK0012_11_79_27,53464b303031325f31315f37395f3237,79,27,T91809020C4001E7F0,20201218044609283_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 04:46:09:283,2020-12-18 04:46:12:439,2,115,-1,1,2,80070016_3139510f_35303233,,,,93.00000,1524.00000,12480.00000,-0.41539,-0.41388,-0.42446,-0.41564,-0.41413,-0.41615,1.11162,1.10557,True,,39673,270,,,,,5000,11250,0.79239,,,,,,,82,102,,,0,22,160,160,,,,,,,,,,,,,,,,,,,,True,0.54481,0.54202,0.78772,0.55447,0.44236,0.66830,0.11211,0.44236,0.26452,1788,0.82712,0.86305,0.89039,0.42045,0.52535,0.61269,,,,,,,,True,35.95726,-5.91364,0.10534
 #2,SFK0012_11_25_5,53464b303031325f31315f32355f35,25,5,T91809020C4001E760,20201218044618416_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 04:46:18:416,2020-12-18 04:46:21:760,2,115,-1,1,2,80070016_3139510f_35303233,,,,117.00000,1475.00000,12249.00000,-0.41136,-0.41086,-0.41942,-0.41010,-0.41036,-0.40960,1.10406,1.10079,True,,39674,270,,,,,5000,10125,0.79751,,,,,,,82,101,,,0,21,160,160,,,,,,,,,,,,,,,,,,,,True,0.57556,0.54349,0.79391,0.57664,0.40969,0.67249,0.16695,0.40969,0.26519,1795,0.81069,0.85075,0.88440,0.41352,0.51954,0.61017,,,,,,,,True,36.00401,-6.99178,0.12285
 #2,SFK0012_12_93_15,53464b303031325f31325f39335f3135,93,15,T91809020C40007380,20201218044630194_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 04:46:30:194,2020-12-18 04:46:33:392,2,115,-1,1,2,80070016_3139510f_35303233,,,,93.00000,1470.00000,11953.00000,-0.41942,-0.42043,-0.42974,-0.41967,-0.42018,-0.41841,1.11162,1.10734,True,,39671,270,,,,,5000,11250,0.80547,,,,,,,81,102,,,0,22,160,160,,,,,,,,,,,,,,,,,,,,True,0.58636,0.60602,0.76053,0.35548,0.26390,0.61197,0.34212,0.26390,0.23823,1762,0.78336,0.81939,0.84743,0.40496,0.49185,0.56285,,,,,,,,True,35.89147,-6.23023,0.07904
 #2,SFK0012_12_30_4,53464b303031325f31325f33305f34,30,4,T91809020C40010B70,20201218044640221_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 04:46:40:221,2020-12-18 04:46:43:799,2,115,-1,1,2,80070016_3139510f_35303233,,,,112.00000,1411.00000,12012.00000,-0.41590,-0.41539,-0.42420,-0.41590,-0.41489,-0.41464,1.10205,1.09953,True,,39670,270,,,,,5000,9187,0.79687,,,,,,,82,102,,,0,22,160,160,,,,,,,,,,,,,,,,,,,,True,0.61996,0.55716,0.81673,0.67422,0.51211,0.71273,0.16211,0.51211,0.28938,1817,0.83692,0.87500,0.90176,0.49602,0.59735,0.67722,,,,,,,,True,36.67033,-6.82047,0.56860
 #2,SFK0012_11_39_25,53464b303031325f31315f33395f3235,39,25,T91809020C4001E800,20201218044651405_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 04:46:51:405,2020-12-18 04:46:54:958,2,115,-1,1,2,80070016_3139510f_35303233,,,,98.00000,1509.00000,12608.00000,-0.41640,-0.41690,-0.42597,-0.41690,-0.41590,-0.41439,1.11036,1.10759,True,,39672,270,,,,,5000,10687,0.79995,,,,,,,81,100,,,0,20,160,160,,,,,,,,,,,,,,,,,,,,True,0.61099,0.55258,0.79392,0.65287,0.47368,0.69234,0.17919,0.47368,0.28846,1794,0.83967,0.87465,0.90304,0.48632,0.58596,0.67075,,,,,,,,True,36.64719,-6.75518,0.12009
 #2,SFK0012_12_106_12,53464b303031325f31325f3130365f3132,106,12,T91809020C4001E5F0,20201218044700478_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 04:47:00:478,2020-12-18 04:47:03:426,2,115,-1,1,2,80070016_3139510f_35303233,,,,102.00000,1465.00000,12298.00000,-0.41942,-0.41841,-0.42647,-0.41791,-0.42043,-0.41741,1.10255,1.09676,True,,39672,270,,,,,5000,10500,0.80854,,,,,,,80,102,,,0,22,160,160,,,,,,,,,,,,,,,,,,,,True,0.57572,0.57471,0.80687,0.58293,0.45801,0.69222,0.12492,0.45801,0.27159,1807,0.83750,0.87163,0.90002,0.44031,0.54452,0.62959,,,,,,,,True,36.00580,-6.24916,0.07342
 #2,SFK0012_11_16_26,53464b303031325f31315f31365f3236,16,26,T91809020C4001E4F0,20201218044733800_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 04:47:33:800,2020-12-18 04:47:37:373,2,115,-1,1,2,80070016_3139510f_35303233,,,,102.00000,1441.00000,11865.00000,-0.41413,-0.41338,-0.42345,-0.41564,-0.41262,-0.41338,1.09601,1.09173,True,,39670,270,,,,,5000,9562,0.79883,,,,,,,80,103,,,0,23,160,160,,,,,,,,,,,,,,,,,,,,True,0.60892,0.65021,0.81237,0.55093,0.47330,0.70551,0.17691,0.47330,0.28107,1812,0.88610,0.91673,0.94147,0.46532,0.56276,0.64398,,,,,,,,True,36.68826,-6.81540,0.56343
 #2,SFK0012_11_57_14,53464b303031325f31315f35375f3134,57,14,T91809020C40011670,20201218044744293_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 04:47:44:293,2020-12-18 04:47:47:664,2,115,-1,1,2,80070016_3139510f_35303233,,,,88.00000,1421.00000,11904.00000,-0.41766,-0.41690,-0.42874,-0.41741,-0.41716,-0.41741,1.10482,1.09978,True,,39673,270,,,,,5000,10125,0.79807,,,,,,,81,102,,,0,22,160,160,,,,,,,,,,,,,,,,,,,,True,0.57318,0.58253,0.78006,0.47632,0.36612,0.65237,0.21641,0.36612,0.25615,1779,0.80935,0.84588,0.87491,0.40865,0.50950,0.59349,,,,,,,,True,35.95633,-6.98454,0.11915
 #2,SFK0012_11_69_31,53464b303031325f31315f36395f3331,69,31,T91809020C4001E5E0,20201218044809892_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 04:48:09:892,2020-12-18 04:48:13:337,2,115,-1,1,2,80070016_3139510f_35303233,,,,102.00000,1475.00000,12219.00000,-0.41086,-0.41136,-0.42219,-0.41162,-0.41237,-0.41187,1.10280,1.10054,True,,39672,270,,,,,5000,10875,0.80409,,,,,,,80,103,,,0,23,160,160,,,,,,,,,,,,,,,,,,,,True,0.56093,0.57415,0.75514,0.38271,0.28350,0.61051,0.29066,0.28350,0.23854,1755,0.77006,0.81190,0.84113,0.38559,0.48008,0.56006,,,,,,,,True,35.87947,-5.81043,0.13293
 #2,SFK0012_11_74_16,53464b303031325f31315f37345f3136,74,16,T91809020C4001E790,20201218044819860_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 04:48:19:860,2020-12-18 04:48:23:211,2,115,-1,1,2,80070016_3139510f_35303233,,,,88.00000,1421.00000,11855.00000,-0.41867,-0.41690,-0.42773,-0.41741,-0.41816,-0.41841,1.11086,1.10734,True,,39672,270,,,,,5000,10125,0.80461,,,,,,,81,103,,,0,23,160,160,,,,,,,,,,,,,,,,,,,,True,0.60993,0.59864,0.80638,0.58791,0.40596,0.69110,0.20397,0.40596,0.27313,1807,0.83461,0.87330,0.90086,0.43563,0.53723,0.62187,,,,,,,,True,36.02927,-5.99141,0.12760
 #2,SFK0012_12_106_13,53464b303031325f31325f3130365f3133,106,13,T91809020C4001E660,20201218044833631_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 04:48:33:631,2020-12-18 04:48:36:997,2,115,-1,1,2,80070016_3139510f_35303233,,,,98.00000,1411.00000,11692.00000,-0.41841,-0.41816,-0.42748,-0.41841,-0.41867,-0.41841,1.10331,1.10003,True,,39673,270,,,,,5000,9375,0.79262,,,,,,,82,102,,,0,22,160,160,,,,,,,,,,,,,,,,,,,,True,0.58724,0.59961,0.81105,0.65052,0.56503,0.72566,0.08549,0.56503,0.29621,1811,0.88811,0.92578,0.95179,0.48314,0.59455,0.68759,,,,,,,,True,36.76787,-6.71309,0.56425
 #2,SFK0012_11_73_23,53464b303031325f31315f37335f3233,73,23,T91809020C4001E6D0,20201218044843632_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 04:48:43:632,2020-12-18 04:48:47:519,2,115,-1,1,2,80070016_3139510f_35303233,,,,88.00000,1431.00000,12229.00000,-0.41640,-0.41539,-0.42622,-0.41665,-0.41439,-0.41766,1.11136,1.10708,True,,39628,270,,,,,5000,10687,0.80318,,,,,,,81,103,,,0,23,160,160,,,,,,,,,,,,,,,,,,,,True,0.59078,0.59245,0.78441,0.46683,0.35740,0.65556,0.23505,0.35740,0.25592,1786,0.81097,0.85049,0.88150,0.41209,0.50836,0.59049,,,,,,,,True,35.97117,-6.11979,0.09856
 #2,SFK0012_12_14_9,53464b303031325f31325f31345f39,14,9,T91809020C4001AC20,20201218044853189_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 04:48:53:189,2020-12-18 04:48:56:755,2,115,-1,1,2,80070016_3139510f_35303233,,,,122.00000,1446.00000,12185.00000,-0.41892,-0.41590,-0.42748,-0.41816,-0.41791,-0.41816,1.09852,1.09500,True,,39671,270,,,,,5000,9562,0.79904,,,,,,,80,102,,,0,22,160,160,,,,,,,,,,,,,,,,,,,,True,0.55230,0.54391,0.81783,0.63564,0.52645,0.70487,0.10919,0.52645,0.27613,1818,0.84654,0.87964,0.90705,0.44469,0.55093,0.64002,,,,,,,,True,36.65207,-6.77195,0.12453
 #2,SFK0012_12_51_25,53464b303031325f31325f35315f3235,51,25,T91809020C4001AC90,20201218044903675_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 04:49:03:675,2020-12-18 04:49:06:829,2,115,-1,1,2,80070016_3139510f_35303233,,,,93.00000,1416.00000,12042.00000,-0.42370,-0.42118,-0.43100,-0.42018,-0.42219,-0.42144,1.10784,1.10331,True,,39672,270,,,,,5000,9750,0.80366,,,,,,,81,102,,,0,22,160,160,,,,,,,,,,,,,,,,,,,,True,0.57084,0.60674,0.81198,0.63606,0.57431,0.71987,0.06521,0.57084,0.29409,1812,0.88734,0.91824,0.94232,0.50228,0.60523,0.68834,,,,,,,,True,36.69571,-6.83643,0.55027
 #2,SFK0012_12_81_31,53464b303031325f31325f38315f3331,81,31,T91809020C4001ABD0,20201218044914707_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 04:49:14:707,2020-12-18 04:49:18:300,2,115,-1,1,2,80070016_3139510f_35303233,,,,93.00000,1382.00000,11870.00000,-0.41564,-0.41690,-0.42622,-0.41816,-0.41690,-0.41640,1.10129,1.09450,True,,39671,270,,,,,5000,9937,0.80301,,,,,,,82,103,,,0,23,160,160,,,,,,,,,,,,,,,,,,,,True,0.60315,0.60536,0.79915,0.52727,0.40467,0.67989,0.20069,0.40467,0.26784,1799,0.83218,0.86738,0.89630,0.44088,0.54060,0.62271,,,,,,,,True,36.64827,-6.82198,0.12782
 #2,SFK0012_12_96_10,53464b303031325f31325f39365f3130,96,10,T91809020C4001ACA0,20201218044926783_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 04:49:26:783,2020-12-18 04:49:30:344,2,115,-1,1,2,80070016_3139510f_35303233,,,,98.00000,1475.00000,11860.00000,-0.41942,-0.41716,-0.42697,-0.41766,-0.41640,-0.41716,1.10734,1.10381,True,,39669,270,,,,,5000,9937,0.79760,,,,,,,81,102,,,0,22,160,160,,,,,,,,,,,,,,,,,,,,True,0.54004,0.54330,0.81048,0.59464,0.50175,0.68816,0.09289,0.50175,0.26894,1810,0.83292,0.87082,0.89436,0.43080,0.53583,0.62425,,,,,,,,True,35.97930,-6.14647,0.10131
 #2,SFK0012_12_80_28,53464b303031325f31325f38305f3238,80,28,T91809020C4001AA70,20201218044937156_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 04:49:37:156,2020-12-18 04:49:40:731,2,115,-1,1,2,80070016_3139510f_35303233,,,,93.00000,1436.00000,11993.00000,-0.42093,-0.41892,-0.42974,-0.41967,-0.42018,-0.42018,1.10583,1.10306,True,,39670,270,,,,,5000,9937,0.80031,,,,,,,82,102,,,0,22,160,160,,,,,,,,,,,,,,,,,,,,True,0.64304,0.59955,0.81187,0.68945,0.55308,0.73049,0.13637,0.55308,0.30610,1812,0.87946,0.91212,0.94028,0.54979,0.64797,0.72526,,,,,,,,True,36.71181,-6.83033,0.54160
 #2,SFK0012_12_114_18,53464b303031325f31325f3131345f3138,114,18,T91809020C40003830,20201218045009267_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 04:50:09:267,2020-12-18 04:50:12:432,2,115,-1,1,2,80070016_3139510f_35303233,,,,93.00000,1387.00000,11894.00000,-0.41640,-0.41716,-0.42924,-0.41867,-0.41892,-0.41917,1.09550,1.08971,True,,39670,270,,,,,5000,9750,0.80640,,,,,,,80,101,,,0,21,160,160,,,,,,,,,,,,,,,,,,,,True,0.59591,0.58310,0.79510,0.55618,0.39771,0.67752,0.19820,0.39771,0.26826,1795,0.83293,0.86921,0.89896,0.43103,0.53393,0.62147,,,,,,,,True,35.99772,-6.18148,0.09848
 #2,SFK0012_12_75_16,53464b303031325f31325f37355f3136,75,16,T91809020C4001AB00,20201218045021672_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 04:50:21:672,2020-12-18 04:50:24:867,2,115,-1,1,2,80070016_3139510f_35303233,,,,93.00000,1387.00000,11619.00000,-0.42269,-0.42169,-0.43025,-0.42244,-0.42093,-0.42043,1.10734,1.10406,True,,39670,270,,,,,5000,9750,0.80334,,,,,,,80,101,,,0,21,160,160,,,,,,,,,,,,,,,,,,,,True,0.57684,0.52897,0.78752,0.57723,0.42560,0.66881,0.15163,0.42560,0.26775,1787,0.81271,0.85064,0.87962,0.43137,0.53541,0.62333,,,,,,,,True,35.98598,-6.88937,0.11987
