 Window ID,Chip ID,Hex Chip ID,Die X,Die Y,QR Code,File Name,Module ID,Version,Test Result,Error Code,Record Error Codes,Record ID,Sensor Cols,Sensor Rows,Start Time,End Time,Sensor Type,BoardId,Pixel Size,Board Maj,Board Min,Serial Number,Open Short,CP Names,CP Values,Sleep Current,Idle Current,Work Current,INT VSS,MISO VSS,RST VSS,MOSI VSS,SCK VSS,CS VSS,INT VDD,MISO VDD,CRC TF,ROI,Cali Light Value,Cali Light Lux,Ae Slope TF,Ae Slope Mid,Ae Slope Low,Ae Slope High,Exposure,Cali Exposure,Cali BrightNess,Shading TF,Shading Value,Shading_Max Value,Shading_Min Value,Shading_Balance Value,Center TF,Center_X Value,Center_Y Value,Center_X Offset,Center_Y Offset,Crop_X,Crop_Y,Crop_W,Crop_H,Bad Point TF,Bad Point Total,Bad Point Lines,Bad Point Clusters,Bad Point Cluster Size,Dim Bad Point Total,Dim Bad Point Lines,Dim Bad Point Clusters,Dim Bad Point Cluster Size,Bad Point Thin Total,Bad Point Thin XS,Bad Point Thin S,Bad Point Thin M,Bad Point Thin L,SNR TF,SNR Value,Auto Exposure TF,Auto Exposure Value,Auto Exposure Bright,MTF TF,MTF LT,MTF RT,MTF CENTER,MTF LB,MTF RB,MTF COM,MTF Balance Value,MTF Value,MTF Scale Value,Contrast,Sagittal1,Sagittal2,Sagittal3,Tangential1,Tangential2,Tangential3,Gradient MTF Value,Gradient MTF Level,MTF Center TF,MTF Center X,MTF Center Y,MTF Calibrate current,MTF Calibrate Peek,FOV TF,FOV,Rotation,Frequency Difference
 #2,SFK0012_12_45_6,53464b303031325f31325f34355f36,45,6,T91809020C400068A0,20201218102943445_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 10:29:43:445,2020-12-18 10:29:47:077,2,115,-1,1,2,8007000f_3139510f_35303233,,,,102.00000,1431.00000,11781.00000,-0.36579,-0.36453,-0.37435,-0.36428,-0.36428,-0.36378,1.18186,1.17733,True,,39637,270,,,,,5000,8624,0.80040,,,,,,,79,102,,,0,22,160,160,,,,,,,,,,,,,,,,,,,,True,0.57014,0.54935,0.79440,0.54909,0.41093,0.66710,0.15922,0.41093,0.26177,1794,0.81362,0.84892,0.87567,0.42997,0.52956,0.61217,,,,,,,,True,36.70315,-6.84529,0.56658
 #2,SFK0012_12_79_5,53464b303031325f31325f37395f35,79,5,T91809020C40006760,20201218102955225_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 10:29:55:225,2020-12-18 10:29:58:064,2,115,-1,1,2,8007000f_3139510f_35303233,,,,102.00000,1504.00000,12204.00000,-0.36529,-0.36428,-0.37259,-0.36353,-0.36403,-0.36428,1.17909,1.17683,True,,39637,270,,,,,5000,9000,0.79265,,,,,,,81,102,,,0,22,160,160,,,,,,,,,,,,,,,,,,,,True,0.56018,0.54524,0.81905,0.60662,0.47780,0.70109,0.12882,0.47780,0.26736,1818,0.82893,0.86994,0.90003,0.42341,0.53130,0.62270,,,,,,,,True,36.80731,-6.56391,0.10595
 #2,SFK0012_12_71_7,53464b303031325f31325f37315f37,71,7,T91809020C40008EF0,20201218103003192_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 10:30:03:192,2020-12-18 10:30:07:045,2,115,-1,1,2,8007000f_3139510f_35303233,,,,98.00000,1470.00000,12219.00000,-0.36655,-0.36705,-0.37536,-0.36504,-0.36529,-0.36630,1.18740,1.18161,True,,39639,270,,,,,5000,9187,0.79549,,,,,,,79,101,,,0,21,160,160,,,,,,,,,,,,,,,,,,,,True,0.45044,0.42553,0.78029,0.58644,0.47516,0.64450,0.16091,0.42553,0.24832,1780,0.79130,0.82989,0.86062,0.38297,0.48425,0.57544,,,,,,,,True,36.93868,-6.79993,0.15678
 #2,SFK0012_12_48_8,53464b303031325f31325f34385f38,48,8,T91809020C40008EE0,20201218103015579_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 10:30:15:579,2020-12-18 10:30:19:204,2,115,-1,1,2,8007000f_3139510f_35303233,,,,98.00000,1446.00000,11722.00000,-0.36655,-0.36806,-0.37586,-0.36907,-0.36730,-0.36604,1.18488,1.18010,True,,39641,270,,,,,5000,8624,0.80039,,,,,,,81,101,,,0,21,160,160,,,,,,,,,,,,,,,,,,,,True,0.60465,0.61368,0.79767,0.53079,0.41024,0.68180,0.20344,0.41024,0.27071,1798,0.85060,0.88676,0.91178,0.43629,0.53389,0.61815,,,,,,,,True,36.79095,-6.46711,0.61347
 #2,SFK0012_12_79_7,53464b303031325f31325f37395f37,79,7,T91809020C40006770,20201218103023546_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 10:30:23:546,2020-12-18 10:30:27:189,2,115,-1,1,2,8007000f_3139510f_35303233,,,,98.00000,1475.00000,12027.00000,-0.36353,-0.36479,-0.37435,-0.36453,-0.36378,-0.36403,1.18186,1.17783,True,,39636,270,,,,,5000,9375,0.80945,,,,,,,80,102,,,0,22,160,160,,,,,,,,,,,,,,,,,,,,True,0.57612,0.57614,0.81348,0.54345,0.44774,0.68847,0.12839,0.44774,0.26349,1813,0.83120,0.86787,0.89740,0.42871,0.52894,0.61513,,,,,,,,True,36.69912,-5.95646,0.55832
 #2,SFK0012_12_48_2,53464b303031325f31325f34385f32,48,2,T91809020C400067C0,20201218103032797_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 10:30:32:797,2020-12-18 10:30:36:236,2,115,-1,1,2,8007000f_3139510f_35303233,,,,102.00000,1406.00000,11702.00000,-0.36000,-0.35874,-0.36831,-0.35824,-0.35723,-0.35874,1.17582,1.16927,True,,39638,270,,,,,5000,8249,0.79908,,,,,,,80,101,,,0,21,160,160,,,,,,,,,,,,,,,,,,,,True,0.52069,0.49739,0.80592,0.62102,0.52136,0.68459,0.12363,0.49739,0.26807,1806,0.83670,0.86981,0.89407,0.43284,0.53557,0.62212,,,,,,,,True,36.68659,-5.97409,0.55911
 #2,SFK0012_12_55_18,53464b303031325f31325f35355f3138,55,18,T91809020C40008F40,20201218104529158_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 10:45:29:158,2020-12-18 10:45:32:941,2,115,-1,1,2,8007000f_3139510f_35303233,,,,78.00000,1421.00000,12007.00000,-0.37007,-0.37058,-0.37964,-0.37032,-0.37007,-0.36932,1.17834,1.17280,True,,39646,270,,,,,5000,8812,0.79935,,,,,,,80,104,,,0,24,160,160,,,,,,,,,,,,,,,,,,,,True,0.61244,0.61181,0.80281,0.60201,0.50940,0.71294,0.10304,0.50940,0.29093,1803,0.89036,0.92310,0.95024,0.48670,0.58645,0.66953,,,,,,,,True,36.77250,-5.83022,0.08783
 #2,SFK0012_12_32_10,53464b303031325f31325f33325f3130,32,10,T91809020C40006820,20201218104538055_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 10:45:38:055,2020-12-18 10:45:41:687,2,115,-1,1,2,8007000f_3139510f_35303233,,,,93.00000,1426.00000,11815.00000,-0.37108,-0.37007,-0.38040,-0.37032,-0.36907,-0.36907,1.18589,1.18060,True,,39641,270,,,,,5000,8624,0.80514,,,,,,,81,101,,,0,21,160,160,,,,,,,,,,,,,,,,,,,,True,0.59432,0.53975,0.80412,0.62754,0.48707,0.69860,0.14047,0.48707,0.27964,1804,0.84456,0.87998,0.90679,0.46372,0.56790,0.65333,,,,,,,,True,36.71559,-5.60034,0.11532
 #2,SFK0012_12_89_28,53464b303031325f31325f38395f3238,89,28,T91809020C4000B810,20201218104547845_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 10:45:47:845,2020-12-18 10:45:51:463,2,115,-1,1,2,8007000f_3139510f_35303233,,,,83.00000,1411.00000,11520.00000,-0.36554,-0.36756,-0.37687,-0.36579,-0.36680,-0.36630,1.17733,1.17154,True,,39645,270,,,,,5000,8624,0.80580,,,,,,,81,102,,,0,22,160,160,,,,,,,,,,,,,,,,,,,,True,0.59925,0.58513,0.79997,0.55813,0.40911,0.68105,0.19014,0.40911,0.26896,1800,0.84024,0.87348,0.89807,0.44127,0.54042,0.62510,,,,,,,,True,36.72402,-5.88032,0.58316
 #2,SFK0012_12_70_15,53464b303031325f31325f37305f3135,70,15,T91809020C4000B760,20201218104556427_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 10:45:56:427,2020-12-18 10:46:00:250,2,115,-1,1,2,8007000f_3139510f_35303233,,,,83.00000,1362.00000,11437.00000,-0.36781,-0.36932,-0.37763,-0.37007,-0.36881,-0.36881,1.18161,1.17758,True,,39642,270,,,,,5000,8061,0.79751,,,,,,,80,101,,,0,21,160,160,,,,,,,,,,,,,,,,,,,,True,0.59207,0.61516,0.80186,0.54681,0.44956,0.69172,0.16560,0.44956,0.27481,1802,0.86862,0.90103,0.92557,0.44697,0.54809,0.63463,,,,,,,,True,36.74546,-5.90343,0.56963
 #2,SFK0012_12_83_23,53464b303031325f31325f38335f3233,83,23,T91809020C400152C0,20201218104606060_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 10:46:06:060,2020-12-18 10:46:09:697,2,115,-1,1,2,8007000f_3139510f_35303233,,,,83.00000,1397.00000,11692.00000,-0.36831,-0.36831,-0.37763,-0.37007,-0.37108,-0.37058,1.18287,1.17909,True,,39644,270,,,,,5000,8624,0.80898,,,,,,,80,101,,,0,21,160,160,,,,,,,,,,,,,,,,,,,,True,0.60861,0.61503,0.79843,0.55268,0.46702,0.69318,0.14801,0.46702,0.28097,1798,0.87059,0.90318,0.92589,0.47869,0.57612,0.65776,,,,,,,,True,36.68410,-5.34097,0.11724
 #2,SFK0012_11_98_10,53464b303031325f31315f39385f3130,98,10,T91809020C4000B700,20201218104614045_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 10:46:14:045,2020-12-18 10:46:16:919,2,115,-1,1,2,8007000f_3139510f_35303233,,,,88.00000,1431.00000,11756.00000,-0.35900,-0.35950,-0.36705,-0.35748,-0.35900,-0.35648,1.18513,1.18035,True,,39639,270,,,,,5000,9000,0.80508,,,,,,,79,101,,,0,21,160,160,,,,,,,,,,,,,,,,,,,,True,0.54178,0.57543,0.78896,0.52776,0.45698,0.67301,0.11845,0.45698,0.26642,1788,0.83722,0.87349,0.90254,0.44510,0.54392,0.62817,,,,,,,,True,36.74292,-6.53659,0.58356
 #2,SFK0012_12_85_31,53464b303031325f31325f38355f3331,85,31,T91809020C400067D0,20201218104627128_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 10:46:27:128,2020-12-18 10:46:30:003,2,115,-1,1,2,8007000f_3139510f_35303233,,,,83.00000,1421.00000,12125.00000,-0.36453,-0.36428,-0.37309,-0.36554,-0.36479,-0.36504,1.17254,1.16675,True,,39643,270,,,,,5000,9000,0.79032,,,,,,,80,101,,,0,21,160,160,,,,,,,,,,,,,,,,,,,,True,0.57445,0.58719,0.79401,0.52568,0.41783,0.67319,0.16936,0.41783,0.26513,1794,0.83498,0.86838,0.89234,0.42476,0.52450,0.61190,,,,,,,,True,36.76500,-6.59528,0.58576
 #2,SFK0012_12_49_4,53464b303031325f31325f34395f34,49,4,T91809020C400153E0,20201218104633853_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 10:46:33:853,2020-12-18 10:46:37:279,2,115,-1,1,2,8007000f_3139510f_35303233,,,,98.00000,1426.00000,11825.00000,-0.36378,-0.36403,-0.37511,-0.36504,-0.36554,-0.36428,1.18513,1.17985,True,,39636,270,,,,,5000,8249,0.79288,,,,,,,81,102,,,0,22,160,160,,,,,,,,,,,,,,,,,,,,True,0.59332,0.59719,0.78832,0.51210,0.41696,0.67022,0.18023,0.41696,0.26887,1788,0.84224,0.87235,0.89889,0.43951,0.53632,0.61872,,,,,,,,True,36.67303,-5.73224,0.57766
 #2,SFK0012_12_32_16,53464b303031325f31325f33325f3136,32,16,T91809020C4000B9A0,20201218104642737_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 10:46:42:737,2020-12-18 10:46:45:592,2,115,-1,1,2,8007000f_3139510f_35303233,,,,83.00000,1450.00000,12278.00000,-0.36982,-0.36831,-0.38014,-0.37133,-0.37058,-0.36907,1.18539,1.17909,True,,39644,270,,,,,5000,9000,0.79283,,,,,,,79,101,,,0,21,160,160,,,,,,,,,,,,,,,,,,,,True,0.60575,0.61840,0.80484,0.57105,0.46283,0.70144,0.15557,0.46283,0.28055,1806,0.87369,0.90577,0.93176,0.46769,0.56486,0.64752,,,,,,,,True,36.78086,-6.84802,0.10810
 #2,SFK0012_11_104_16,53464b303031325f31315f3130345f3136,104,16,T91809020C4000B7D0,20201218104651919_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 10:46:51:919,2020-12-18 10:46:55:763,2,115,-1,1,2,8007000f_3139510f_35303233,,,,78.00000,1490.00000,12288.00000,-0.35849,-0.35950,-0.36881,-0.35925,-0.36151,-0.36051,1.18236,1.17758,True,,39643,270,,,,,5000,9187,0.79609,,,,,,,82,102,,,0,22,160,160,,,,,,,,,,,,,,,,,,,,True,0.57509,0.58161,0.79671,0.58402,0.48441,0.69210,0.09961,0.48441,0.27929,1796,0.86148,0.89335,0.91997,0.46354,0.56507,0.64904,,,,,,,,True,36.72684,-5.88212,0.58824
 #2,SFK0012_12_52_3,53464b303031325f31325f35325f33,52,3,T91809020C40021680,20201218104702495_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 10:47:02:495,2020-12-18 10:47:06:329,2,115,-1,1,2,8007000f_3139510f_35303233,,,,93.00000,1387.00000,11766.00000,-0.36378,-0.36151,-0.37184,-0.36403,-0.36504,-0.36202,1.18060,1.17557,True,,39642,270,,,,,5000,8436,0.80092,,,,,,,81,100,,,0,20,160,160,,,,,,,,,,,,,,,,,,,,True,0.51670,0.45679,0.79956,0.61111,0.46749,0.66784,0.15433,0.45679,0.25665,1799,0.79702,0.83488,0.86401,0.38961,0.49501,0.58794,,,,,,,,True,36.74715,-6.51151,0.60627
 #2,SFK0012_12_25_27,53464b303031325f31325f32355f3237,25,27,T91809020C40021750,20201218104712385_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 10:47:12:385,2020-12-18 10:47:16:021,2,115,-1,1,2,8007000f_3139510f_35303233,,,,88.00000,1382.00000,11988.00000,-0.36604,-0.36378,-0.37435,-0.36453,-0.36428,-0.36504,1.17607,1.17204,True,,39639,270,,,,,5000,8624,0.79538,,,,,,,82,101,,,0,21,160,160,,,,,,,,,,,,,,,,,,,,True,0.58134,0.59908,0.78751,0.51332,0.40692,0.67170,0.19216,0.40692,0.26675,1787,0.82989,0.86906,0.89789,0.43399,0.53224,0.61564,,,,,,,,True,36.71122,-6.01582,0.56623
 #2,SFK0012_12_63_8,53464b303031325f31325f36335f38,63,8,T91809020C40006160,20201218104723801_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 10:47:23:801,2020-12-18 10:47:26:659,2,115,-1,1,2,8007000f_3139510f_35303233,,,,98.00000,1426.00000,11766.00000,-0.36881,-0.36881,-0.37763,-0.36881,-0.36932,-0.36856,1.18690,1.18337,True,,39643,270,,,,,5000,9000,0.80787,,,,,,,80,102,,,0,22,160,160,,,,,,,,,,,,,,,,,,,,True,0.53803,0.51858,0.78032,0.55349,0.44391,0.65982,0.10958,0.44391,0.26323,1780,0.82091,0.85784,0.88599,0.42602,0.52731,0.61404,,,,,,,,True,36.65523,-5.93629,0.56410
