 Window ID,Chip ID,Hex Chip ID,Die X,Die Y,QR Code,File Name,Module ID,Version,Test Result,Error Code,Record Error Codes,Record ID,Sensor Cols,Sensor Rows,Start Time,End Time,Sensor Type,BoardId,Pixel Size,Board Maj,Board Min,Serial Number,Open Short,CP Names,CP Values,Sleep Current,Idle Current,Work Current,INT VSS,MISO VSS,RST VSS,MOSI VSS,SCK VSS,CS VSS,INT VDD,MISO VDD,CRC TF,ROI,Cali Light Value,Cali Light Lux,Ae Slope TF,Ae Slope Mid,Ae Slope Low,Ae Slope High,Exposure,Cali Exposure,Cali BrightNess,Shading TF,Shading Value,Shading_Max Value,Shading_Min Value,Shading_Balance Value,Center TF,Center_X Value,Center_Y Value,Center_X Offset,Center_Y Offset,Crop_X,Crop_Y,Crop_W,Crop_H,Bad Point TF,Bad Point Total,Bad Point Lines,Bad Point Clusters,Bad Point Cluster Size,Dim Bad Point Total,Dim Bad Point Lines,Dim Bad Point Clusters,Dim Bad Point Cluster Size,Bad Point Thin Total,Bad Point Thin XS,Bad Point Thin S,Bad Point Thin M,Bad Point Thin L,SNR TF,SNR Value,Auto Exposure TF,Auto Exposure Value,Auto Exposure Bright,MTF TF,MTF LT,MTF RT,MTF CENTER,MTF LB,MTF RB,MTF COM,MTF Balance Value,MTF Value,MTF Scale Value,Contrast,Sagittal1,Sagittal2,Sagittal3,Tangential1,Tangential2,Tangential3,Gradient MTF Value,Gradient MTF Level,MTF Center TF,MTF Center X,MTF Center Y,MTF Calibrate current,MTF Calibrate Peek,FOV TF,FOV,Rotation,Frequency Difference
 #2,SFK0012_12_94_23,53464b303031325f31325f39345f3233,94,23,T91809020C40008E90,20201218101958872_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 10:19:58:872,2020-12-18 10:20:02:267,2,-1576684529,-1,1,2,80070016_3139510f_35303233,,,,83.00000,1387.00000,11382.00000,-0.42295,-0.42295,-0.43327,-0.42295,-0.42345,-0.42194,1.11212,1.10834,True,,39646,270,,,,,5000,10125,0.79795,,,,,,,81,100,,,0,20,160,160,,,,,,,,,,,,,,,,,,,,True,0.56253,0.46592,0.82185,0.68515,0.51449,0.70212,0.21923,0.46592,0.27111,1822,0.82616,0.86387,0.89151,0.43243,0.54074,0.63314,,,,,,,,True,36.65693,-6.94978,0.12772
 #2,SFK0012_12_25_31,53464b303031325f31325f32355f3331,25,31,T91809020C400066A0,20201218102008947_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 10:20:08:947,2020-12-18 10:20:11:919,2,115,-1,1,2,80070016_3139510f_35303233,,,,117.00000,1446.00000,12130.00000,-0.41665,-0.41489,-0.42521,-0.41615,-0.41489,-0.41716,1.09324,1.09047,True,,39644,270,,,,,5000,10500,0.79998,,,,,,,81,101,,,0,21,160,160,,,,,,,,,,,,,,,,,,,,True,0.48192,0.49448,0.80705,0.64734,0.56864,0.69236,0.16542,0.48192,0.27165,1808,0.83794,0.87826,0.90718,0.43241,0.53598,0.62501,,,,,,,,True,36.66884,-7.32885,0.62421
 #2,SFK0012_12_34_31,53464b303031325f31325f33345f3331,34,31,T91809020C40006700,20201218102018692_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 10:20:18:692,2020-12-18 10:20:21:693,2,115,-1,1,2,80070016_3139510f_35303233,,,,98.00000,1411.00000,11978.00000,-0.41590,-0.41489,-0.42320,-0.41590,-0.41640,-0.41564,1.10280,1.09752,True,,39645,270,,,,,5000,10500,0.79858,,,,,,,80,101,,,0,21,160,160,,,,,,,,,,,,,,,,,,,,True,0.47556,0.45377,0.81487,0.64883,0.53723,0.68200,0.19506,0.45377,0.25960,1816,0.80758,0.84849,0.87581,0.41190,0.51339,0.60121,,,,,,,,True,36.62085,-6.82325,0.12790
 #2,SFK0012_12_89_17,53464b303031325f31325f38395f3137,89,17,T91809020C40006830,20201218102030101_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 10:20:30:101,2020-12-18 10:20:33:693,2,115,-1,1,2,80070016_3139510f_35303233,,,,88.00000,1406.00000,11879.00000,-0.42295,-0.42320,-0.43226,-0.42345,-0.42345,-0.42244,1.11237,1.10759,True,,39644,270,,,,,5000,9937,0.79489,,,,,,,81,102,,,0,22,160,160,,,,,,,,,,,,,,,,,,,,True,0.60137,0.58749,0.80384,0.59298,0.47300,0.69877,0.12837,0.47300,0.28051,1805,0.85345,0.88789,0.91425,0.46846,0.56885,0.65328,,,,,,,,True,36.01376,-6.09032,0.09564
 #2,SFK0012_12_61_26,53464b303031325f31325f36315f3236,61,26,T91809020C40006880,20201218103513978_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 10:35:13:978,2020-12-18 10:35:16:949,2,115,-1,1,2,80070016_3139510f_35303233,,,,83.00000,1485.00000,12524.00000,-0.42521,-0.42546,-0.43579,-0.42672,-0.42597,-0.42748,1.11514,1.11136,True,,39650,270,,,,,5000,10500,0.79030,,,,,,,80,102,,,0,22,160,160,,,,,,,,,,,,,,,,,,,,True,0.61357,0.59897,0.82537,0.58964,0.41973,0.70066,0.19384,0.41973,0.26920,1826,0.81466,0.85331,0.88352,0.43712,0.53836,0.62437,,,,,,,,True,36.66242,-6.99531,0.57083
 #2,SFK0012_12_77_11,53464b303031325f31325f37375f3131,77,11,T91809020C4000B950,20201218103524863_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 10:35:24:863,2020-12-18 10:35:27:820,2,115,-1,1,2,80070016_3139510f_35303233,,,,88.00000,1455.00000,12185.00000,-0.42446,-0.42295,-0.43377,-0.42320,-0.42320,-0.42395,1.11867,1.11287,True,,39652,270,,,,,5000,10500,0.79999,,,,,,,80,102,,,0,22,160,160,,,,,,,,,,,,,,,,,,,,True,0.62167,0.59574,0.81311,0.56492,0.40642,0.68897,0.21525,0.40642,0.26918,1813,0.82337,0.86267,0.88892,0.44589,0.54491,0.62647,,,,,,,,True,35.96970,-6.13422,0.09816
 #2,SFK0012_12_17_6,53464b303031325f31325f31375f36,17,6,T91809020C40015780,20201218103534379_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 10:35:34:379,2020-12-18 10:35:37:938,2,115,-1,1,2,80070016_3139510f_35303233,,,,112.00000,1406.00000,11894.00000,-0.42194,-0.42068,-0.43100,-0.42118,-0.42219,-0.42194,1.10180,1.09701,True,,39652,270,,,,,5000,9187,0.79430,,,,,,,81,102,,,0,22,160,160,,,,,,,,,,,,,,,,,,,,True,0.59745,0.61412,0.81060,0.57689,0.48395,0.70086,0.13016,0.48395,0.28034,1811,0.85508,0.89116,0.91597,0.47257,0.57100,0.65235,,,,,,,,True,36.65126,-6.73370,0.53492
 #2,SFK0012_11_97_11,53464b303031325f31315f39375f3131,97,11,T91809020C4000B890,20201218103543289_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 10:35:43:289,2020-12-18 10:35:46:675,2,115,-1,1,2,80070016_3139510f_35303233,,,,83.00000,1421.00000,11938.00000,-0.41539,-0.41564,-0.42370,-0.41615,-0.41564,-0.41514,1.11690,1.11111,True,,39652,270,,,,,5000,10125,0.80346,,,,,,,79,102,,,0,22,160,160,,,,,,,,,,,,,,,,,,,,True,0.56817,0.54089,0.81782,0.67313,0.55747,0.71699,0.13224,0.54089,0.28609,1818,0.85765,0.89088,0.91983,0.48137,0.58662,0.67358,,,,,,,,True,36.67263,-6.97435,0.58062
 #2,SFK0012_12_77_33,53464b303031325f31325f37375f3333,77,33,T91809020C40015560,20201218103551829_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 10:35:51:829,2020-12-18 10:35:55:197,2,115,-1,1,2,80070016_3139510f_35303233,,,,93.00000,1436.00000,12357.00000,-0.42546,-0.42496,-0.43528,-0.42546,-0.42496,-0.42496,1.10003,1.09701,True,,39652,270,,,,,5000,10125,0.80943,,,,,,,80,103,,,0,23,160,160,,,,,,,,,,,,,,,,,,,,True,0.55136,0.53965,0.80068,0.56239,0.45879,0.68003,0.10360,0.45879,0.26380,1800,0.82159,0.86006,0.88920,0.41596,0.52201,0.61239,,,,,,,,True,35.92242,-5.60529,0.14067
 #2,SFK0012_12_81_7,53464b303031325f31325f38315f37,81,7,T91809020C4000B710,20201218103600543_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 10:36:00:543,2020-12-18 10:36:03:941,2,115,-1,1,2,80070016_3139510f_35303233,,,,98.00000,1431.00000,11687.00000,-0.42219,-0.42144,-0.43226,-0.42269,-0.42320,-0.42194,1.11388,1.10960,True,,39652,270,,,,,5000,10125,0.80590,,,,,,,80,102,,,0,22,160,160,,,,,,,,,,,,,,,,,,,,True,0.63255,0.63457,0.82068,0.57282,0.43071,0.70908,0.20385,0.43071,0.27668,1821,0.85584,0.89363,0.92180,0.45623,0.55495,0.63874,,,,,,,,True,36.00117,-5.88706,0.11825
 #2,SFK0012_12_42_32,53464b303031325f31325f34325f3332,42,32,T91809020C40008E20,20201218103611199_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 10:36:11:199,2020-12-18 10:36:14:598,2,115,-1,1,2,80070016_3139510f_35303233,,,,93.00000,1416.00000,12219.00000,-0.41942,-0.41867,-0.42823,-0.41791,-0.42018,-0.41917,1.10658,1.10356,True,,39654,270,,,,,5000,10125,0.79656,,,,,,,80,103,,,0,23,160,160,,,,,,,,,,,,,,,,,,,,True,0.60483,0.61464,0.81733,0.60283,0.47885,0.70750,0.13579,0.47885,0.28154,1817,0.84442,0.88157,0.90813,0.47912,0.57821,0.65791,,,,,,,,True,36.65406,-7.05919,0.15084
 #2,SFK0012_12_42_25,53464b303031325f31325f34325f3235,42,25,T91809020C4000B750,20201218103620717_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 10:36:20:717,2020-12-18 10:36:24:078,2,115,-1,1,2,80070016_3139510f_35303233,,,,88.00000,1387.00000,12032.00000,-0.42597,-0.42395,-0.43553,-0.42572,-0.42446,-0.42647,1.11539,1.10834,True,,39653,270,,,,,5000,10125,0.79406,,,,,,,80,102,,,0,22,160,160,,,,,,,,,,,,,,,,,,,,True,0.60544,0.58928,0.82149,0.61728,0.47883,0.70973,0.13844,0.47883,0.27886,1823,0.84441,0.87946,0.90566,0.46214,0.56535,0.64848,,,,,,,,True,36.64882,-7.44778,0.17733
 #2,SFK0012_12_33_19,53464b303031325f31325f33335f3139,33,19,T91809020C40015400,20201218103629808_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 10:36:29:808,2020-12-18 10:36:33:248,2,115,-1,1,2,80070016_3139510f_35303233,,,,83.00000,1387.00000,11678.00000,-0.42672,-0.42672,-0.43654,-0.42572,-0.42647,-0.42697,1.11489,1.10859,True,,39652,270,,,,,5000,10125,0.80444,,,,,,,82,102,,,0,22,160,160,,,,,,,,,,,,,,,,,,,,True,0.61533,0.62321,0.80601,0.54343,0.41517,0.68877,0.20804,0.41517,0.27259,1806,0.83316,0.87171,0.89992,0.44714,0.54512,0.62734,,,,,,,,True,35.98233,-7.08261,0.12399
 #2,SFK0012_12_63_33,53464b303031325f31325f36335f3333,63,33,T91809020C4000B940,20201218103638479_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 10:36:38:479,2020-12-18 10:36:41:451,2,115,-1,1,2,80070016_3139510f_35303233,,,,88.00000,1455.00000,12598.00000,-0.42320,-0.42471,-0.43377,-0.42572,-0.42446,-0.42420,1.10180,1.09802,True,,39655,270,,,,,5000,10500,0.80890,,,,,,,79,101,,,0,21,160,160,,,,,,,,,,,,,,,,,,,,True,0.59760,0.59598,0.81028,0.62969,0.49921,0.71528,0.13048,0.49921,0.28663,1810,0.87286,0.91116,0.93746,0.45771,0.57239,0.66844,,,,,,,,True,36.69844,-7.03388,0.55995
 #2,SFK0012_12_52_21,53464b303031325f31325f35325f3231,52,21,T91809020C40006100,20201218103649676_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 10:36:49:676,2020-12-18 10:36:53:262,2,115,-1,1,2,80070016_3139510f_35303233,,,,83.00000,1401.00000,12007.00000,-0.42546,-0.42672,-0.43579,-0.42597,-0.42420,-0.42748,1.10834,1.10406,True,,39653,270,,,,,5000,10687,0.80347,,,,,,,79,101,,,0,21,160,160,,,,,,,,,,,,,,,,,,,,True,0.60148,0.62246,0.79155,0.43890,0.30733,0.64882,0.31513,0.30733,0.24890,1792,0.79428,0.83339,0.86396,0.40835,0.49757,0.57690,,,,,,,,True,35.90945,-5.96664,0.13951
 #2,SFK0012_12_8_12,53464b303031325f31325f385f3132,8,12,T91809020C40015580,20201218103659876_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 10:36:59:876,2020-12-18 10:37:02:462,2,115,-1,1,2,80070016_3139510f_35303233,,,,102.00000,1397.00000,12288.00000,-0.42345,-0.42420,-0.43503,-0.42496,-0.42521,-0.42446,1.10003,1.09450,True,,39655,270,,,,,5000,9000,0.79321,,,,,,,80,101,,,0,21,160,160,,,,,,,,,,,,,,,,,,,,True,0.60188,0.63713,0.78889,0.56240,0.47657,0.70009,0.16056,0.47657,0.28876,1790,0.89259,0.92726,0.95325,0.48175,0.58430,0.67185,,,,,,,,True,36.02554,-5.89879,0.11421
 #2,SFK0012_12_57_27,53464b303031325f31325f35375f3237,57,27,T91809020C400215D0,20201218103709582_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 10:37:09:582,2020-12-18 10:37:12:568,2,115,-1,1,2,80070016_3139510f_35303233,,,,88.00000,1397.00000,11953.00000,-0.42395,-0.42370,-0.43302,-0.42244,-0.42370,-0.42446,1.11111,1.10708,True,,39656,270,,,,,5000,10500,0.79527,,,,,,,80,100,,,0,20,160,160,,,,,,,,,,,,,,,,,,,,True,0.48212,0.47592,0.79449,0.61484,0.49388,0.66574,0.13892,0.47592,0.26014,1795,0.80842,0.84574,0.87335,0.41692,0.52018,0.60774,,,,,,,,True,35.96811,-6.87862,0.12041
 #2,SFK0012_12_96_27,53464b303031325f31325f39365f3237,96,27,T91809020C40005FE0,20201218103718847_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 10:37:18:847,2020-12-18 10:37:21:800,2,115,-1,1,2,80070016_3139510f_35303233,,,,83.00000,1441.00000,11983.00000,-0.42420,-0.42295,-0.43327,-0.42320,-0.42219,-0.42446,1.10658,1.10155,True,,39652,270,,,,,5000,10500,0.80459,,,,,,,80,100,,,0,20,160,160,,,,,,,,,,,,,,,,,,,,True,0.52352,0.53049,0.80915,0.62922,0.55209,0.69935,0.10571,0.52352,0.27625,1809,0.84932,0.88362,0.90795,0.45495,0.55790,0.64552,,,,,,,,True,36.02050,-6.10285,0.09398
 #2,SFK0012_12_45_32,53464b303031325f31325f34355f3332,45,32,T91809020C40006280,20201218103729210_#2,JV0302,develop: 2020-12-16 21:55:41 +080076dfe4a74c312be6b63fd3be86c87714b9cb2e33,PASSED,0,,-1,3014409,3276884,2020-12-18 10:37:29:210,2020-12-18 10:37:32:186,2,115,-1,1,2,80070016_3139510f_35303233,,,,98.00000,1450.00000,12431.00000,-0.41741,-0.41690,-0.42647,-0.41942,-0.41841,-0.41967,1.10381,1.10155,True,,39652,270,,,,,5000,10500,0.80384,,,,,,,81,102,,,0,22,160,160,,,,,,,,,,,,,,,,,,,,True,0.61235,0.64720,0.82358,0.53601,0.45284,0.70126,0.19435,0.45284,0.27300,1824,0.85100,0.88655,0.91135,0.44612,0.54407,0.62679,,,,,,,,True,36.64962,-6.99904,0.56391
